Visitor/Neutral,Visitor Points,Home/Neutral,Home Points,id,year,win,team,season_id,margin,playoff
POR,94,GSW,116,201905140GSW,2019,0,POR,POR-2019,-22,TRUE
TOR,100,MIL,108,201905150MIL,2019,0,TOR,TOR-2019,-8,TRUE
POR,111,GSW,114,201905160GSW,2019,0,POR,POR-2019,-3,TRUE
TOR,103,MIL,125,201905170MIL,2019,0,TOR,TOR-2019,-22,TRUE
GSW,110,POR,99,201905180POR,2019,1,GSW,GSW-2019,11,TRUE
MIL,112,TOR,118,201905190TOR,2019,0,MIL,MIL-2019,-6,TRUE
GSW,119,POR,117,201905200POR,2019,1,GSW,GSW-2019,2,TRUE
MIL,102,TOR,120,201905210TOR,2019,0,MIL,MIL-2019,-18,TRUE
TOR,105,MIL,99,201905230MIL,2019,1,TOR,TOR-2019,6,TRUE
MIL,94,TOR,100,201905250TOR,2019,0,MIL,MIL-2019,-6,TRUE
GSW,109,TOR,118,201905300TOR,2019,0,GSW,GSW-2019,-9,TRUE
GSW,109,TOR,104,201906020TOR,2019,1,GSW,GSW-2019,5,TRUE
TOR,123,GSW,109,201906050GSW,2019,1,TOR,TOR-2019,14,TRUE
TOR,105,GSW,92,201906070GSW,2019,1,TOR,TOR-2019,13,TRUE
GSW,106,TOR,105,201906100TOR,2019,1,GSW,GSW-2019,1,TRUE
TOR,114,GSW,110,201906130GSW,2019,1,TOR,TOR-2019,4,TRUE
UTA,99,DAL,93,202204160DAL,2022,1,UTA,UTA-2022,6,TRUE
MIN,130,MEM,117,202204160MEM,2022,1,MIN,MIN-2022,13,TRUE
TOR,111,PHI,131,202204160PHI,2022,0,TOR,TOR-2022,-20,TRUE
DEN,107,GSW,123,202204160GSW,2022,0,DEN,DEN-2022,-16,TRUE
ATL,91,MIA,115,202204170MIA,2022,0,ATL,ATL-2022,-24,TRUE
BRK,114,BOS,115,202204170BOS,2022,0,BRK,BRK-2022,-1,TRUE
CHI,86,MIL,93,202204170MIL,2022,0,CHI,CHI-2022,-7,TRUE
NOP,99,PHO,110,202204170PHO,2022,0,NOP,NOP-2022,-11,TRUE
TOR,97,PHI,112,202204180PHI,2022,0,TOR,TOR-2022,-15,TRUE
UTA,104,DAL,110,202204180DAL,2022,0,UTA,UTA-2022,-6,TRUE
DEN,106,GSW,126,202204180GSW,2022,0,DEN,DEN-2022,-20,TRUE
ATL,105,MIA,115,202204190MIA,2022,0,ATL,ATL-2022,-10,TRUE
MIN,96,MEM,124,202204190MEM,2022,0,MIN,MIN-2022,-28,TRUE
NOP,125,PHO,114,202204190PHO,2022,1,NOP,NOP-2022,11,TRUE
