"","player","VORP","time","year"
"702","stockjo01",8.8,"reg",1994
"703","stockjo01",7.6,"reg",1994
"704","stockjo01",4,"reg",1994
"705","stockjo01",15.8,"reg",1994
"706","stockjo01",2.6,"reg",1994
"707","stockjo01",8.5,"reg",1994
"708","stockjo01",5.3,"reg",1994
"709","stockjo01",9.1,"reg",1994
"710","stockjo01",9.3,"reg",1994
"711","stockjo01",2.4,"reg",1994
"712","stockjo01",10.8,"reg",1994
"713","stockjo01",2.3,"reg",1994
"714","stockjo01",14.9,"reg",1994
"715","stockjo01",8.8,"reg",1994
"716","stockjo01",10.9,"reg",1994
"717","stockjo01",9.4,"reg",1995
"718","stockjo01",3.7,"reg",1995
"719","stockjo01",0.2,"reg",1995
"720","stockjo01",6.9,"reg",1995
"721","stockjo01",3.7,"reg",1995
"722","stockjo01",17.7,"reg",1995
"723","stockjo01",7.7,"reg",1995
"724","stockjo01",13.5,"reg",1995
"725","stockjo01",16,"reg",1995
"726","stockjo01",4.5,"reg",1995
"727","stockjo01",-2.3,"reg",1995
"728","stockjo01",6.3,"reg",1995
"729","stockjo01",17.6,"reg",1995
"730","stockjo01",7,"reg",1995
"731","stockjo01",9.7,"reg",1995
"732","stockjo01",1.7,"reg",1995
"733","stockjo01",13.3,"reg",1995
"734","stockjo01",12.7,"reg",1995
"735","stockjo01",8,"reg",1995
"736","stockjo01",9.8,"reg",1995
"737","stockjo01",12.6,"reg",1995
"738","stockjo01",7.2,"reg",1995
"739","stockjo01",16.3,"reg",1995
"740","stockjo01",6.1,"reg",1995
"741","stockjo01",13.4,"reg",1995
"742","stockjo01",7.3,"reg",1995
"743","stockjo01",8.3,"reg",1995
"744","stockjo01",5.2,"reg",1995
"745","stockjo01",8.7,"reg",1995
"746","stockjo01",5.5,"reg",1995
"747","stockjo01",1.4,"reg",1995
"748","stockjo01",17.3,"reg",1995
"749","stockjo01",4.7,"reg",1995
"750","stockjo01",6.3,"reg",1995
"751","stockjo01",10.6,"reg",1995
"752","stockjo01",4.9,"reg",1995
"753","stockjo01",2,"reg",1995
"754","stockjo01",14.4,"reg",1995
"755","stockjo01",10.9,"reg",1995
"756","stockjo01",12.3,"reg",1995
"757","stockjo01",4.7,"reg",1995
"758","stockjo01",12.4,"reg",1995
"759","stockjo01",11.7,"reg",1995
"760","stockjo01",-3.5,"reg",1995
"761","stockjo01",13.6,"reg",1995
"762","stockjo01",-4.8,"reg",1995
"763","stockjo01",9.5,"reg",1995
"764","stockjo01",12,"reg",1995
"765","stockjo01",6.3,"reg",1995
"766","stockjo01",11,"reg",1995
"767","stockjo01",9.2,"reg",1995
"768","stockjo01",13.3,"reg",1995
"769","stockjo01",3.9,"reg",1995
"770","stockjo01",-1.9,"reg",1995
"771","stockjo01",14.2,"reg",1995
"772","stockjo01",1.1,"reg",1995
"773","stockjo01",5.4,"reg",1995
"774","stockjo01",10.4,"reg",1995
"775","stockjo01",3.3,"reg",1995
"776","stockjo01",9.1,"reg",1995
"777","stockjo01",-3.7,"reg",1995
"778","stockjo01",12.5,"reg",1995
"779","stockjo01",8.3,"reg",1995
"780","stockjo01",5.4,"reg",1995
"781","stockjo01",4.7,"reg",1995
"782","stockjo01",6.7,"reg",1995
"783","stockjo01",6.4,"reg",1995
"784","stockjo01",14.4,"reg",1995
"785","stockjo01",7.6,"reg",1995
"786","stockjo01",15,"reg",1995
"787","stockjo01",11.8,"reg",1995
"788","stockjo01",16.3,"reg",1995
"789","stockjo01",2.9,"reg",1995
"790","stockjo01",3.6,"reg",1995
"791","stockjo01",12,"reg",1995
"792","stockjo01",14.1,"reg",1995
"793","stockjo01",9.2,"reg",1995
"794","stockjo01",12.9,"reg",1995
"795","stockjo01",3.8,"reg",1995
"796","stockjo01",-0.8,"reg",1995
"797","stockjo01",5.3,"reg",1995
"798","stockjo01",-1.8,"reg",1995
"799","stockjo01",11.3,"reg",1996
"800","stockjo01",9.2,"reg",1996
"801","stockjo01",0.1,"reg",1996
"802","stockjo01",13.3,"reg",1996
"803","stockjo01",9.5,"reg",1996
"804","stockjo01",7.9,"reg",1996
"805","stockjo01",15.4,"reg",1996
"806","stockjo01",4.1,"reg",1996
"807","stockjo01",5,"reg",1996
"808","stockjo01",7.5,"reg",1996
"809","stockjo01",6,"reg",1996
"810","stockjo01",3.9,"reg",1996
"811","stockjo01",13.5,"reg",1996
"812","stockjo01",12.6,"reg",1996
"813","stockjo01",13.9,"reg",1996
"814","stockjo01",3.2,"reg",1996
"815","stockjo01",8.4,"reg",1996
"816","stockjo01",8.1,"reg",1996
"817","stockjo01",-0.4,"reg",1996
"818","stockjo01",9.1,"reg",1996
"819","stockjo01",13.2,"reg",1996
"820","stockjo01",15.3,"reg",1996
"821","stockjo01",4.9,"reg",1996
"822","stockjo01",3,"reg",1996
"823","stockjo01",6.4,"reg",1996
"824","stockjo01",10.6,"reg",1996
"825","stockjo01",9.2,"reg",1996
"826","stockjo01",16.4,"reg",1996
"827","stockjo01",12.7,"reg",1996
"828","stockjo01",17.5,"reg",1996
"829","stockjo01",5.6,"reg",1996
"830","stockjo01",3,"reg",1996
"831","stockjo01",2.1,"reg",1996
"832","stockjo01",-1.9,"reg",1996
"833","stockjo01",3.1,"reg",1996
"834","stockjo01",1.1,"reg",1996
"835","stockjo01",6,"reg",1996
"836","stockjo01",3.7,"reg",1996
"837","stockjo01",6,"reg",1996
"838","stockjo01",2.5,"reg",1996
"839","stockjo01",2,"reg",1996
"840","stockjo01",-2.1,"reg",1996
"841","stockjo01",3.7,"reg",1996
"842","stockjo01",12.7,"reg",1996
"843","stockjo01",0.8,"reg",1996
"844","stockjo01",11.6,"reg",1996
"845","stockjo01",6.9,"reg",1996
"846","stockjo01",4.5,"reg",1996
"847","stockjo01",10.9,"reg",1996
"848","stockjo01",8.2,"reg",1996
"849","stockjo01",-4.6,"reg",1996
"850","stockjo01",3.4,"reg",1996
"851","stockjo01",2.8,"reg",1996
"852","stockjo01",1.9,"reg",1996
"853","stockjo01",9.6,"reg",1996
"854","stockjo01",4.7,"reg",1996
"855","stockjo01",13.9,"reg",1996
"856","stockjo01",13.1,"reg",1996
"857","stockjo01",-2.1,"reg",1996
"858","stockjo01",5.9,"reg",1996
"859","stockjo01",7.4,"reg",1996
"860","stockjo01",8.8,"reg",1996
"861","stockjo01",1.1,"reg",1996
"862","stockjo01",5.6,"reg",1996
"863","stockjo01",8.1,"reg",1996
"864","stockjo01",-2.2,"reg",1996
"865","stockjo01",5.1,"reg",1996
"866","stockjo01",17.7,"reg",1996
"867","stockjo01",10.9,"reg",1996
"868","stockjo01",15.4,"reg",1996
"869","stockjo01",-1,"reg",1996
"870","stockjo01",-3.7,"reg",1996
"871","stockjo01",-2.1,"reg",1996
"872","stockjo01",5.8,"reg",1996
"873","stockjo01",5.1,"reg",1996
"874","stockjo01",7.5,"reg",1996
"875","stockjo01",14,"reg",1996
"876","stockjo01",5.7,"reg",1996
"877","stockjo01",-2.7,"reg",1996
"878","stockjo01",6.7,"reg",1996
"879","stockjo01",2.9,"reg",1996
"880","stockjo01",2.5,"reg",1996
"881","stockjo01",15,"reg",1997
"882","stockjo01",4.3,"reg",1997
"883","stockjo01",12.9,"reg",1997
"884","stockjo01",5,"reg",1997
"885","stockjo01",11.3,"reg",1997
"886","stockjo01",4.4,"reg",1997
"887","stockjo01",-0.3,"reg",1997
"888","stockjo01",-0.5,"reg",1997
"889","stockjo01",13.1,"reg",1997
"890","stockjo01",12.7,"reg",1997
"891","stockjo01",6.5,"reg",1997
"892","stockjo01",5.2,"reg",1997
"893","stockjo01",1.2,"reg",1997
"894","stockjo01",6.4,"reg",1997
"895","stockjo01",12.5,"reg",1997
"896","stockjo01",4.3,"reg",1997
"897","stockjo01",12,"reg",1997
"898","stockjo01",4.8,"reg",1997
"899","stockjo01",3.2,"reg",1997
"900","stockjo01",3.2,"reg",1997
"901","stockjo01",3.3,"reg",1997
"902","stockjo01",11.1,"reg",1997
"903","stockjo01",2.4,"reg",1997
"904","stockjo01",14.5,"reg",1997
"905","stockjo01",6.4,"reg",1997
"906","stockjo01",6.9,"reg",1997
"907","stockjo01",1.4,"reg",1997
"908","stockjo01",4.6,"reg",1997
"909","stockjo01",11.7,"reg",1997
"910","stockjo01",5.8,"reg",1997
"911","stockjo01",-2.9,"reg",1997
"912","stockjo01",2.8,"reg",1997
"913","stockjo01",10,"reg",1997
"914","stockjo01",0.8,"reg",1997
"915","stockjo01",1.8,"reg",1997
"916","stockjo01",7.1,"reg",1997
"917","stockjo01",6.1,"reg",1997
"918","stockjo01",9.1,"reg",1997
"919","stockjo01",8.1,"reg",1997
"920","stockjo01",6.2,"reg",1997
"921","stockjo01",8.7,"reg",1997
"922","stockjo01",-0.3,"reg",1997
"923","stockjo01",7.7,"reg",1997
"924","stockjo01",10.1,"reg",1997
"925","stockjo01",9,"reg",1997
"926","stockjo01",5.1,"reg",1997
"927","stockjo01",14.6,"reg",1997
"928","stockjo01",8.6,"reg",1997
"929","stockjo01",2.8,"reg",1997
"930","stockjo01",17.6,"reg",1997
"931","stockjo01",2.8,"reg",1997
"932","stockjo01",0.3,"reg",1997
"933","stockjo01",8.6,"reg",1997
"934","stockjo01",-2.2,"reg",1997
"935","stockjo01",10.6,"reg",1997
"936","stockjo01",-2.4,"reg",1997
"937","stockjo01",10.4,"reg",1997
"938","stockjo01",2.2,"reg",1997
"939","stockjo01",-5.7,"reg",1997
"940","stockjo01",-3.4,"reg",1997
"941","stockjo01",6.3,"reg",1997
"942","stockjo01",11.1,"reg",1997
"943","stockjo01",14.3,"reg",1997
"944","stockjo01",-4.2,"reg",1997
"945","stockjo01",8.9,"reg",1997
"946","stockjo01",13.1,"reg",1997
"947","stockjo01",1.3,"reg",1997
"948","stockjo01",5.1,"reg",1997
"949","stockjo01",11.1,"reg",1997
"950","stockjo01",12.1,"reg",1997
"951","stockjo01",5.3,"reg",1997
"952","stockjo01",20.1,"reg",1997
"953","stockjo01",-2,"reg",1997
"954","stockjo01",2.6,"reg",1997
"955","stockjo01",1.5,"reg",1997
"956","stockjo01",2.5,"reg",1997
"957","stockjo01",8.1,"reg",1997
"958","stockjo01",7.6,"reg",1997
"959","stockjo01",4.9,"reg",1997
"960","stockjo01",14,"reg",1997
"961","stockjo01",1.4,"reg",1997
"962","stockjo01",11.2,"reg",1997
"963","stockjo01",2.7,"reg",2000
"964","stockjo01",10.4,"reg",2000
"965","stockjo01",6.3,"reg",2000
"966","stockjo01",7.1,"reg",2000
"967","stockjo01",8.5,"reg",2000
"968","stockjo01",15,"reg",2000
"969","stockjo01",6,"reg",2000
"970","stockjo01",0.4,"reg",2000
"971","stockjo01",1.9,"reg",2000
"972","stockjo01",1.7,"reg",2000
"973","stockjo01",5,"reg",2000
"974","stockjo01",14.8,"reg",2000
"975","stockjo01",-3.3,"reg",2000
"976","stockjo01",7.7,"reg",2000
"977","stockjo01",12.3,"reg",2000
"978","stockjo01",8.4,"reg",2000
"979","stockjo01",9,"reg",2000
"980","stockjo01",-1.9,"reg",2000
"981","stockjo01",11.6,"reg",2000
"982","stockjo01",13,"reg",2000
"983","stockjo01",0.6,"reg",2000
"984","stockjo01",-0.5,"reg",2000
"985","stockjo01",4.2,"reg",2000
"986","stockjo01",6.2,"reg",2000
"987","stockjo01",4.4,"reg",2000
"988","stockjo01",0.9,"reg",2000
"989","stockjo01",10.3,"reg",2000
"990","stockjo01",1.5,"reg",2000
"991","stockjo01",4.1,"reg",2000
"992","stockjo01",4.1,"reg",2000
"993","stockjo01",0.5,"reg",2000
"994","stockjo01",4.6,"reg",2000
"995","stockjo01",9.7,"reg",2000
"996","stockjo01",2.5,"reg",2000
"997","stockjo01",12.1,"reg",2000
"998","stockjo01",8.3,"reg",2000
"999","stockjo01",9.1,"reg",2000
"1000","stockjo01",3.2,"reg",2000
"1001","stockjo01",7.7,"reg",2000
"1002","stockjo01",4.9,"reg",2000
"1003","stockjo01",9.9,"reg",2000
"1004","stockjo01",3.3,"reg",2000
"1005","stockjo01",6.8,"reg",2000
"1006","stockjo01",1.2,"reg",2000
"1007","stockjo01",8.8,"reg",2000
"1008","stockjo01",7.3,"reg",2000
"1009","stockjo01",7.9,"reg",2000
"1010","stockjo01",2.5,"reg",2000
"1011","stockjo01",3.8,"reg",2000
"1012","stockjo01",5.8,"reg",2000
"1013","stockjo01",8.3,"reg",2000
"1014","stockjo01",2,"reg",2000
"1015","stockjo01",6.8,"reg",2000
"1016","stockjo01",2.7,"reg",2000
"1017","stockjo01",0.7,"reg",2000
"1018","stockjo01",7,"reg",2000
"1019","stockjo01",4.2,"reg",2000
"1020","stockjo01",-2.3,"reg",2000
"1021","stockjo01",2.6,"reg",2000
"1022","stockjo01",11.4,"reg",2000
"1023","stockjo01",3.3,"reg",2000
"1024","stockjo01",2.2,"reg",2000
"1025","stockjo01",-1.6,"reg",2000
"1026","stockjo01",0.9,"reg",2000
"1027","stockjo01",4.6,"reg",2000
"1028","stockjo01",7.6,"reg",2000
"1029","stockjo01",13.4,"reg",2000
"1030","stockjo01",6.2,"reg",2000
"1031","stockjo01",6.1,"reg",2000
"1032","stockjo01",13.3,"reg",2000
"1033","stockjo01",-2,"reg",2000
"1034","stockjo01",2.1,"reg",2000
"1035","stockjo01",0.9,"reg",2000
"1036","stockjo01",13.1,"reg",2000
"1037","stockjo01",3.2,"reg",2000
"1038","stockjo01",3.4,"reg",2000
"1039","stockjo01",-0.7,"reg",2000
"1040","stockjo01",7.2,"reg",2000
"1041","stockjo01",7,"reg",2000
"1042","stockjo01",3.4,"reg",2000
"1043","stockjo01",3.7,"reg",2000
"1044","stockjo01",2.6,"reg",2000
"1045","stockjo01",2.7,"reg",1999
"1046","stockjo01",3.5,"reg",1999
"1047","stockjo01",2.9,"reg",1999
"1048","stockjo01",4.7,"reg",1999
"1049","stockjo01",7.4,"reg",1999
"1050","stockjo01",7.3,"reg",1999
"1051","stockjo01",3.6,"reg",1999
"1052","stockjo01",4,"reg",1999
"1053","stockjo01",8.4,"reg",1999
"1054","stockjo01",-6.2,"reg",1999
"1055","stockjo01",7.1,"reg",1999
"1056","stockjo01",2.5,"reg",1999
"1057","stockjo01",8.1,"reg",1999
"1058","stockjo01",13.5,"reg",1999
"1059","stockjo01",-4.5,"reg",1999
"1060","stockjo01",-4.5,"reg",1999
"1061","stockjo01",11,"reg",1999
"1062","stockjo01",11.7,"reg",1999
"1063","stockjo01",4.8,"reg",1999
"1064","stockjo01",2.7,"reg",1999
"1065","stockjo01",4.4,"reg",1999
"1066","stockjo01",6.1,"reg",1999
"1067","stockjo01",7.8,"reg",1999
"1068","stockjo01",4.4,"reg",1999
"1069","stockjo01",-1.2,"reg",1999
"1070","stockjo01",9.2,"reg",1999
"1071","stockjo01",1.2,"reg",1999
"1072","stockjo01",6.6,"reg",1999
"1073","stockjo01",6.6,"reg",1999
"1074","stockjo01",-3.4,"reg",1999
"1075","stockjo01",4.3,"reg",1999
"1076","stockjo01",7.4,"reg",1999
"1077","stockjo01",16.9,"reg",1999
"1078","stockjo01",2.7,"reg",1999
"1079","stockjo01",-0.4,"reg",1999
"1080","stockjo01",0.8,"reg",1999
"1081","stockjo01",1.3,"reg",1999
"1082","stockjo01",5.5,"reg",1999
"1083","stockjo01",6.1,"reg",1999
"1084","stockjo01",-2.4,"reg",1999
"1085","stockjo01",4,"reg",1999
"1086","stockjo01",4.1,"reg",1999
"1087","stockjo01",8.2,"reg",1999
"1088","stockjo01",6.9,"reg",1999
"1089","stockjo01",11.6,"reg",1999
"1090","stockjo01",2.5,"reg",1999
"1091","stockjo01",4.1,"reg",1999
"1092","stockjo01",7.6,"reg",1999
"1093","stockjo01",7.9,"reg",1999
"1094","stockjo01",-1,"reg",1999
"1095","stockjo01",4.8,"reg",1986
"1096","stockjo01",3,"reg",1986
"1097","stockjo01",5.7,"reg",1986
"1098","stockjo01",2.4,"reg",1986
"1099","stockjo01",0.1,"reg",1986
"1100","stockjo01",3.9,"reg",1986
"1101","stockjo01",1,"reg",1986
"1102","stockjo01",8.2,"reg",1986
"1103","stockjo01",-1.2,"reg",1986
"1104","stockjo01",6.5,"reg",1986
"1105","stockjo01",7.4,"reg",1986
"1106","stockjo01",9.1,"reg",1986
"1107","stockjo01",0.3,"reg",1986
"1108","stockjo01",9.6,"reg",1986
"1109","stockjo01",2.9,"reg",1986
"1110","stockjo01",0.6,"reg",1986
"1111","stockjo01",3.7,"reg",1986
"1112","stockjo01",-3.1,"reg",1986
"1113","stockjo01",2.5,"reg",1986
"1114","stockjo01",-4.4,"reg",1986
"1115","stockjo01",-0.5,"reg",1986
"1116","stockjo01",4.9,"reg",1986
"1117","stockjo01",4.8,"reg",1986
"1118","stockjo01",5.3,"reg",1986
"1119","stockjo01",3.9,"reg",1986
"1120","stockjo01",1.6,"reg",1986
"1121","stockjo01",0.1,"reg",1986
"1122","stockjo01",0.3,"reg",1986
"1123","stockjo01",-3.7,"reg",1986
"1124","stockjo01",1.6,"reg",1986
"1125","stockjo01",6.8,"reg",1986
"1126","stockjo01",2.5,"reg",1986
"1127","stockjo01",-3.4,"reg",1986
"1128","stockjo01",9.4,"reg",1986
"1129","stockjo01",3.8,"reg",1986
"1130","stockjo01",-5.3,"reg",1986
"1131","stockjo01",3,"reg",1986
"1132","stockjo01",5.3,"reg",1986
"1133","stockjo01",7.3,"reg",1986
"1134","stockjo01",8.2,"reg",1986
"1135","stockjo01",-1.2,"reg",1986
"1136","stockjo01",-0.6,"reg",1986
"1137","stockjo01",3.9,"reg",1986
"1138","stockjo01",-0.7,"reg",1986
"1139","stockjo01",4.5,"reg",1986
"1140","stockjo01",6.6,"reg",1986
"1141","stockjo01",6.8,"reg",1986
"1142","stockjo01",3.2,"reg",1986
"1143","stockjo01",5.4,"reg",1986
"1144","stockjo01",0.8,"reg",1986
"1145","stockjo01",0.7,"reg",1986
"1146","stockjo01",8.9,"reg",1986
"1147","stockjo01",1.4,"reg",1986
"1148","stockjo01",4.7,"reg",1986
"1149","stockjo01",-2.9,"reg",1986
"1150","stockjo01",8.3,"reg",1986
"1151","stockjo01",0.9,"reg",1986
"1152","stockjo01",-6.6,"reg",1986
"1153","stockjo01",1.3,"reg",1986
"1154","stockjo01",1.6,"reg",1986
"1155","stockjo01",-2.1,"reg",1986
"1156","stockjo01",-2.5,"reg",1986
"1157","stockjo01",9.5,"reg",1986
"1158","stockjo01",2.6,"reg",1986
"1159","stockjo01",-4.1,"reg",1986
"1160","stockjo01",-3.4,"reg",1986
"1161","stockjo01",-1.1,"reg",1986
"1162","stockjo01",1.5,"reg",1986
"1163","stockjo01",0.4,"reg",1986
"1164","stockjo01",0.9,"reg",1986
"1165","stockjo01",1.3,"reg",1986
"1166","stockjo01",-1.7,"reg",1986
"1167","stockjo01",-3.3,"reg",1986
"1168","stockjo01",0.1,"reg",1986
"1169","stockjo01",-4.4,"reg",1986
"1170","stockjo01",-2.3,"reg",1986
"1171","stockjo01",2.1,"reg",1986
"1172","stockjo01",-2.1,"reg",1986
"1173","stockjo01",12.6,"reg",1986
"1174","stockjo01",-1.1,"reg",1986
"1175","stockjo01",6.7,"reg",1986
"1176","stockjo01",-0.5,"reg",1986
"1177","stockjo01",1.9,"reg",1987
"1178","stockjo01",5.7,"reg",1987
"1179","stockjo01",0.1,"reg",1987
"1180","stockjo01",-0.9,"reg",1987
"1181","stockjo01",3.5,"reg",1987
"1182","stockjo01",9.1,"reg",1987
"1183","stockjo01",3.9,"reg",1987
"1184","stockjo01",-1.8,"reg",1987
"1185","stockjo01",2.2,"reg",1987
"1186","stockjo01",10.3,"reg",1987
"1187","stockjo01",9.8,"reg",1987
"1188","stockjo01",5.2,"reg",1987
"1189","stockjo01",0.4,"reg",1987
"1190","stockjo01",8.8,"reg",1987
"1191","stockjo01",4.1,"reg",1987
"1192","stockjo01",8.1,"reg",1987
"1193","stockjo01",3.4,"reg",1987
"1194","stockjo01",11.1,"reg",1987
"1195","stockjo01",3.1,"reg",1987
"1196","stockjo01",2.3,"reg",1987
"1197","stockjo01",8.9,"reg",1987
"1198","stockjo01",-0.1,"reg",1987
"1199","stockjo01",3.7,"reg",1987
"1200","stockjo01",4.8,"reg",1987
"1201","stockjo01",2.5,"reg",1987
"1202","stockjo01",8.3,"reg",1987
"1203","stockjo01",-3.3,"reg",1987
"1204","stockjo01",4.8,"reg",1987
"1205","stockjo01",5.7,"reg",1987
"1206","stockjo01",10.2,"reg",1987
"1207","stockjo01",-1.9,"reg",1987
"1208","stockjo01",4.9,"reg",1987
"1209","stockjo01",-0.3,"reg",1987
"1210","stockjo01",-1.1,"reg",1987
"1211","stockjo01",10.7,"reg",1987
"1212","stockjo01",1.3,"reg",1987
"1213","stockjo01",6.2,"reg",1987
"1214","stockjo01",5.1,"reg",1987
"1215","stockjo01",-1.1,"reg",1987
"1216","stockjo01",4.6,"reg",1987
"1217","stockjo01",4.5,"reg",1987
"1218","stockjo01",-2.5,"reg",1987
"1219","stockjo01",6.2,"reg",1987
"1220","stockjo01",10.7,"reg",1987
"1221","stockjo01",2.6,"reg",1987
"1222","stockjo01",3,"reg",1987
"1223","stockjo01",5.4,"reg",1987
"1224","stockjo01",5.9,"reg",1987
"1225","stockjo01",5.4,"reg",1987
"1226","stockjo01",-2.9,"reg",1987
"1227","stockjo01",-3.4,"reg",1987
"1228","stockjo01",12.8,"reg",1987
"1229","stockjo01",2.2,"reg",1987
"1230","stockjo01",8.9,"reg",1987
"1231","stockjo01",5.5,"reg",1987
"1232","stockjo01",0.4,"reg",1987
"1233","stockjo01",1.8,"reg",1987
"1234","stockjo01",7.7,"reg",1987
"1235","stockjo01",0.2,"reg",1987
"1236","stockjo01",-0.1,"reg",1987
"1237","stockjo01",4.3,"reg",1987
"1238","stockjo01",0,"reg",1987
"1239","stockjo01",-3.2,"reg",1987
"1240","stockjo01",0.3,"reg",1987
"1241","stockjo01",2,"reg",1987
"1242","stockjo01",-2.1,"reg",1987
"1243","stockjo01",0.9,"reg",1987
"1244","stockjo01",0.7,"reg",1987
"1245","stockjo01",9,"reg",1987
"1246","stockjo01",4.8,"reg",1987
"1247","stockjo01",-0.2,"reg",1987
"1248","stockjo01",-2.6,"reg",1987
"1249","stockjo01",-0.5,"reg",1987
"1250","stockjo01",-0.3,"reg",1987
"1251","stockjo01",4.9,"reg",1987
"1252","stockjo01",1.8,"reg",1987
"1253","stockjo01",2,"reg",1987
"1254","stockjo01",4.5,"reg",1987
"1255","stockjo01",5.5,"reg",1987
"1256","stockjo01",-1.2,"reg",1987
"1257","stockjo01",4.3,"reg",1987
"1258","stockjo01",6.8,"reg",1987
"1259","stockjo01",3.3,"reg",2002
"1260","stockjo01",11.1,"reg",2002
"1261","stockjo01",1.9,"reg",2002
"1262","stockjo01",-0.7,"reg",2002
"1263","stockjo01",-1.8,"reg",2002
"1264","stockjo01",-0.4,"reg",2002
"1265","stockjo01",6.5,"reg",2002
"1266","stockjo01",1.9,"reg",2002
"1267","stockjo01",6.6,"reg",2002
"1268","stockjo01",4,"reg",2002
"1269","stockjo01",9.9,"reg",2002
"1270","stockjo01",7.4,"reg",2002
"1271","stockjo01",8.3,"reg",2002
"1272","stockjo01",-1.1,"reg",2002
"1273","stockjo01",5.9,"reg",2002
"1274","stockjo01",5.7,"reg",2002
"1275","stockjo01",5,"reg",2002
"1276","stockjo01",5.6,"reg",2002
"1277","stockjo01",5.2,"reg",2002
"1278","stockjo01",7.6,"reg",2002
"1279","stockjo01",6.7,"reg",2002
"1280","stockjo01",3.4,"reg",2002
"1281","stockjo01",0.7,"reg",2002
"1282","stockjo01",1.7,"reg",2002
"1283","stockjo01",7.6,"reg",2002
"1284","stockjo01",11.4,"reg",2002
"1285","stockjo01",6.5,"reg",2002
"1286","stockjo01",1.9,"reg",2002
"1287","stockjo01",4.1,"reg",2002
"1288","stockjo01",3,"reg",2002
"1289","stockjo01",8.1,"reg",2002
"1290","stockjo01",4.8,"reg",2002
"1291","stockjo01",14.9,"reg",2002
"1292","stockjo01",5.7,"reg",2002
"1293","stockjo01",5.9,"reg",2002
"1294","stockjo01",4.7,"reg",2002
"1295","stockjo01",8.8,"reg",2002
"1296","stockjo01",6.1,"reg",2002
"1297","stockjo01",3.7,"reg",2002
"1298","stockjo01",8.4,"reg",2002
"1299","stockjo01",9.7,"reg",2002
"1300","stockjo01",2.7,"reg",2002
"1301","stockjo01",-3.5,"reg",2002
"1302","stockjo01",-3.9,"reg",2002
"1303","stockjo01",-0.4,"reg",2002
"1304","stockjo01",5.4,"reg",2002
"1305","stockjo01",3.6,"reg",2002
"1306","stockjo01",-1.7,"reg",2002
"1307","stockjo01",5.1,"reg",2002
"1308","stockjo01",2,"reg",2002
"1309","stockjo01",2.2,"reg",2002
"1310","stockjo01",5.7,"reg",2002
"1311","stockjo01",6.9,"reg",2002
"1312","stockjo01",8.3,"reg",2002
"1313","stockjo01",9.5,"reg",2002
"1314","stockjo01",8.5,"reg",2002
"1315","stockjo01",-2.3,"reg",2002
"1316","stockjo01",-0.4,"reg",2002
"1317","stockjo01",9.8,"reg",2002
"1318","stockjo01",-2.2,"reg",2002
"1319","stockjo01",3.2,"reg",2002
"1320","stockjo01",5.3,"reg",2002
"1321","stockjo01",-2.1,"reg",2002
"1322","stockjo01",11,"reg",2002
"1323","stockjo01",-1.1,"reg",2002
"1324","stockjo01",13.8,"reg",2002
"1325","stockjo01",1.1,"reg",2002
"1326","stockjo01",-0.1,"reg",2002
"1327","stockjo01",4.6,"reg",2002
"1328","stockjo01",1.3,"reg",2002
"1329","stockjo01",6.8,"reg",2002
"1330","stockjo01",-4,"reg",2002
"1331","stockjo01",0.9,"reg",2002
"1332","stockjo01",11.5,"reg",2002
"1333","stockjo01",6.7,"reg",2002
"1334","stockjo01",3.5,"reg",2002
"1335","stockjo01",10.3,"reg",2002
"1336","stockjo01",5.5,"reg",2002
"1337","stockjo01",6.6,"reg",2002
"1338","stockjo01",13.4,"reg",2002
"1339","stockjo01",16.8,"reg",2002
"1340","stockjo01",0.2,"reg",2002
"1341","stockjo01",5.5,"reg",2003
"1342","stockjo01",0.5,"reg",2003
"1343","stockjo01",0.1,"reg",2003
"1344","stockjo01",-3.1,"reg",2003
"1345","stockjo01",3.1,"reg",2003
"1346","stockjo01",2,"reg",2003
"1347","stockjo01",18.6,"reg",2003
"1348","stockjo01",7.2,"reg",2003
"1349","stockjo01",7.2,"reg",2003
"1350","stockjo01",0.4,"reg",2003
"1351","stockjo01",2.1,"reg",2003
"1352","stockjo01",-3.4,"reg",2003
"1353","stockjo01",5.3,"reg",2003
"1354","stockjo01",-1.6,"reg",2003
"1355","stockjo01",-1.1,"reg",2003
"1356","stockjo01",6,"reg",2003
"1357","stockjo01",-5.3,"reg",2003
"1358","stockjo01",-1.7,"reg",2003
"1359","stockjo01",6.8,"reg",2003
"1360","stockjo01",6.4,"reg",2003
"1361","stockjo01",8.4,"reg",2003
"1362","stockjo01",7,"reg",2003
"1363","stockjo01",2.2,"reg",2003
"1364","stockjo01",3.6,"reg",2003
"1365","stockjo01",4.7,"reg",2003
"1366","stockjo01",4.6,"reg",2003
"1367","stockjo01",6.4,"reg",2003
"1368","stockjo01",8,"reg",2003
"1369","stockjo01",8.7,"reg",2003
"1370","stockjo01",6.9,"reg",2003
"1371","stockjo01",6,"reg",2003
"1372","stockjo01",9.9,"reg",2003
"1373","stockjo01",1.2,"reg",2003
"1374","stockjo01",10.1,"reg",2003
"1375","stockjo01",7.4,"reg",2003
"1376","stockjo01",2.9,"reg",2003
"1377","stockjo01",2,"reg",2003
"1378","stockjo01",-5.9,"reg",2003
"1379","stockjo01",1.2,"reg",2003
"1380","stockjo01",8.7,"reg",2003
"1381","stockjo01",-0.3,"reg",2003
