player,reg,post
abdulta01,-0.2303921568627451,1.7333333333333332
grahagr01,-0.4372448979591837,-0.2
mcdanxa01,0.9890728476821192,1.708
recasel01,0.27354497354497354,1.3
salvake01,-0.3368421052631579,NA
vaughda02,-0.860919540229885,0.9
hammoto01,-0.38234165067178505,-1.6285714285714286
milicma01,-0.4,NA
croshau01,0.1984126984126984,1.0088235294117647
eacklle01,-0.030283911671924294,NA
muursma01,0.5813953488372093,NA
brunsri01,-0.10746268656716418,-0.03749999999999999
garriki01,-0.8375,NA
zidekge01,-1.152212389380531,NA
larueru01,-0.34074074074074073,0.6000000000000001
vanhoke01,1.1423357664233575,1.2464285714285714
parkean01,0.3933333333333333,2.918181818181818
milleol01,1.468392370572207,1.704
thompbr01,0.010236220472440964,1.5833333333333333
collija01,0.04444444444444444,NA
smithto02,0.05386533665835412,0.6153846153846154
brooksc01,0.8899814471243043,-0.4235294117647059
ellisha01,0.6856060606060606,NA
packro01,0.7718274111675127,-0.6875
thomaca01,0.12352941176470589,NA
lawsoja01,0.33749999999999997,NA
taylojo01,-0.8833333333333334,NA
cottoja02,-0.7,NA
rileyer01,-0.2727891156462585,NA
mournal01,3.3215909090909093,3.483673469387755
rogerro02,-0.7428571428571429,NA
robinch01,-0.5813953488372093,NA
mckeyde01,2.170917573872473,2.4816901408450702
bohanet01,-0.35,NA
willimi02,2.5253776435045316,2.8375
simpkdi01,-0.6511210762331838,-0.45
hendrma01,-0.5307692307692308,NA
stephjo01,0.20909090909090913,NA
haleyja01,-1.1076576576576576,-0.475
royaldo01,0.16189376443418013,-0.4761904761904762
howarst01,-0.11333333333333334,-0.8285714285714286
legleti01,0.9416666666666667,0.1
dumasto01,-0.36644736842105263,NA
maxweve01,0.620414673046252,-0.11304347826086951
mccanbo01,-0.49298245614035086,NA
pippesc01,5.249054054054054,6.473148148148148
daniell01,0.17500000000000002,0.9999999999999999
bowiean01,0.29181141439205954,-0.04999999999999997
barrydr01,-0.10588235294117647,-1.1
hensost01,0.011398963730569953,0.6
mcdonmi01,-2.2,NA
grayeje01,-0.08142857142857142,-0.58
willibr01,-1.64,NA
cunniwi01,-1.04,NA
mcmilna01,3.0616438356164384,3.1588235294117646
motenla01,0.018367346938775505,NA
olivebr01,-0.8857142857142857,1.15
greenli01,-0.12661290322580646,NA
macledo01,-0.16892857142857146,NA
webbsp01,1.2194029850746269,3.5789473684210527
conloma01,-0.18529411764705883,-1.1
burtowi01,-0.21449275362318837,-1.6
sealssh01,0.1,NA
davisbe01,-0.21111111111111114,NA
grantga01,0.7519362186788154,-0.8285714285714285
stewake01,-0.2,NA
madkige01,-0.04634146341463417,NA
benjabe01,0.36237113402061855,3.3
wrighsh01,-1.2306010928961748,NA
curlebi01,-0.8913461538461538,-0.1
langan02,-0.33275862068965517,-0.3
robinla01,-0.1716981132075472,NA
lohaubr01,0.5393700787401575,0.6749999999999999
hansore01,0,NA
koncajo01,0.40208333333333335,0.8629629629629629
battljo01,-0.03037037037037037,-0.7
henryco01,-0.38979591836734695,-0.9333333333333333
acresma01,-0.26329113924050634,-0.48
lewisre01,2.5403846153846152,3.782608695652174
tarplro01,0.987116564417178,1.7636363636363637
blabuw01,-0.5867256637168141,-0.475
alforst01,0.375,0.25
smithot01,0.9231111111111111,0.8333333333333334
adamsmi01,2.5421610169491524,1.04
rasmubl01,-0.4725,-0.5928571428571429
moorean01,-0.5142857142857142,NA
sallejo01,1.2198130841121495,2.273913043478261
bedfowi01,-0.6138157894736842,-0.6875
lewisra01,-0.558,0.21666666666666665
johnsbu01,0.3229166666666667,-0.32
harrist01,-0.3877551020408163,-0.06363636363636364
turnean01,-0.05203252032520326,2.9
lampje01,0.37777777777777777,-0.525
brancad01,0.12153846153846154,-1.4714285714285715
hopsode01,0.4514705882352941,-0.5333333333333333
washipe01,0.4818181818181818,NA
walleja01,0.19999999999999998,NA
colembe01,-0.21166666666666667,2.5
comegda01,-0.32028985507246377,NA
welpch01,-0.4490909090909091,-1.4
duckwke01,-0.9884000000000001,-1.425
gamblke01,1.169318181818182,0.31875
wilsoni01,-0.6,NA
smithke01,1.4120481927710844,2.9647058823529413
pressha01,1.5901315789473685,NA
pincked01,0.7990942028985507,2.152941176470588
jacksmi02,-0.41904761904761906,NA
arlaujo01,-2.44,NA
sellebr01,-0.11810699588477366,-0.36153846153846153
whiteto01,-0.7125,NA
mcdonbe01,-0.9766666666666667,-1.8666666666666667
carrojo01,0.3086734693877551,0.1
minnidi01,-0.02017543859649124,-0.275
frankte01,-0.2290909090909091,NA
washbch01,-0.8741935483870967,-0.15
tisdawa01,0.031125827814569535,-0.6083333333333333
skilesc01,0.995021645021645,-3.6
dreilgr01,-0.6464589235127479,-0.6
wheelcl01,-0.09250000000000001,NA
willire01,1.6741869918699186,2.2454545454545456
colemno01,-1.8,NA
nesslma01,-1.0473684210526315,NA
normake01,0.723091976516634,0.23999999999999994
reynoje01,1.223921568627451,-0.7142857142857143
stroejo01,-0.3173913043478261,NA
dawkijo01,0.5503614457831325,2.8166666666666664
berrywa01,0.768,0.8666666666666668
blackna01,-2.1333333333333333,NA
gudmupe01,-0.3054054054054054,-0.47500000000000003
schoeru01,-0.539622641509434,-0.63
vincesa01,0.7756756756756756,-0.9038461538461539
scurrca01,1.0202247191011236,-0.08000000000000006
willijo02,1.2615646258503401,1.92
catlete01,-0.1713375796178344,-0.9555555555555556
alarima01,0.16732026143790849,-0.5
smrekmi01,-0.9181818181818182,-1.02
wagnemi01,-0.15161290322580648,1
walkeke01,-0.07821428571428571,-0.4166666666666667
cartwbi01,-0.2675191815856777,-0.2888888888888889
mcneach01,-0.005660377358490559,NA
tolbera01,-0.35526315789473684,NA
daughbr01,3.7085106382978723,5.885714285714286
feitlda01,-0.8150326797385621,-0.05
bolma01,0.3780612244897959,0.1909090909090909
rogerjo01,-0.5685714285714286,NA
washike01,-0.1,NA
anderri01,0.6572649572649573,0.23333333333333325
critewi01,-0.4333333333333333,NA
johnska01,1,NA
winslri01,-1.06,NA
martibi01,-0.530952380952381,NA
brownmi01,-0.5628571428571428,0.3090909090909091
moorero01,-1.0875,NA
thornbo01,-0.9597122302158273,-1.3428571428571427
hendeke01,-0.6083333333333334,NA
rowsobr01,-0.03243243243243247,NA
krystla01,-0.290032154340836,0.4111111111111111
garlawi01,0.4135135135135135,-1.1777777777777778
farmeji01,-0.5883116883116883,-1.4500000000000002
donovbi01,-0.18333333333333335,NA
murphro01,-1.3583333333333334,NA
martima01,-0.3742857142857143,-0.9333333333333333
kofoeba01,-0.46582278481012657,-1.58
hoppeda01,-0.4326086956521739,0.49999999999999994
wrighbr01,-2.475,NA
thompbi01,0.5385135135135135,1.7000000000000002
wilsori02,-1.175,NA
rothsc01,-0.26282051282051283,-0.7666666666666667
brookmi01,-0.9285714285714286,1.5499999999999998
hendeda01,-1.9230769230769231,NA
toneyse01,-0.6824561403508772,-0.1
gregocl01,0.05833333333333333,NA
washidu01,0.8727272727272728,NA
hugheed01,0.3351851851851852,-0.175
whiteer01,-0.5758620689655173,NA
zevenph01,-0.1,NA
wadema01,-2.3333333333333335,NA
rellfri01,-0.1,NA
grandro01,-0.06142857142857142,NA
tolbeto01,-0.4681818181818182,0.3
jonesan01,-0.40389610389610386,-0.1
laneje01,-0.4552238805970149,-0.5
englewa01,-0.15,NA
fredean01,-0.04,NA
mortori01,-0.5,NA
stephev01,0.09375000000000003,NA
leeke01,-0.11222222222222224,NA
shackch01,-0.2957547169811321,NA
nealcr01,-0.56,NA
ferrero01,-1.7428571428571429,NA
leckner01,-0.7946107784431138,-0.5
lesji01,0.4596078431372549,-1.05
chievde01,-0.5958904109589042,-0.5
graysy01,0.03448275862068967,NA
shaskjo01,-0.2971014492753623,NA
tayloan01,-0.4666666666666667,NA
davisma01,-0.047058823529411764,NA
anderwi01,1.269859813084112,1.8857142857142857
smartke01,-1.4,NA
pressdo01,-1.45,NA
wileymo01,0.13620689655172413,NA
butlegr01,-1.0548387096774194,NA
berryri01,0.425,NA
gillebe01,-1.0083333333333333,NA
rivasra01,-0.16874999999999998,NA
keysra01,-0.522360248447205,-4.5
riverda01,-0.27499999999999997,-1.5799999999999998
horfoti01,-1.0205882352941176,1
jonessh01,-0.9038461538461539,NA
ortizjo01,-0.5702702702702702,NA
woodda01,-0.17753424657534247,0.16666666666666669
perryti01,0.2678391959798995,0.30909090909090914
gattike01,-0.025706940874035997,1.7666666666666666
smithch01,1.0920529801324503,0.8764705882352941
gondrgr01,-0.22249999999999998,NA
garrito01,0.36066666666666664,NA
dembofe01,-1.06875,-0.4
popsoda01,-0.14000000000000004,NA
mitchto01,-1.23,NA
upshake01,0.325,3
lockro01,-0.7250000000000001,NA
andermi01,0.16,NA
gaineco01,-0.2679245283018868,-0.7
jonesbi01,-0.15,NA
rowinji01,0.2727272727272727,NA
champmi01,-2.75,NA
allenra01,-0.9114285714285715,NA
grahaor01,-0.22500000000000003,-0.9
rosero01,-0.35,NA
sumptba01,-1,NA
marblro01,-1.2214285714285715,NA
volkoal01,0.9919642857142857,NA
doziete01,0.475,NA
kingst01,-0.5095238095238095,-0.61875
whitera01,-0.9412556053811659,NA
youngmi01,-0.46521739130434786,-0.7999999999999999
mckinca01,-2.25,NA
brynto01,-0.1499999999999999,NA
haffnsc01,-0.4826086956521739,NA
grantgr01,-0.2799145299145299,-0.225
battlke01,0.7695121951219512,-1.0999999999999999
petrodr01,1.8597345132743364,-1.3
lichtto01,-0.2875675675675676,-1
marcisa01,1.1079470198675496,3.3
taylole01,-0.15,NA
quinnbr01,-0.2282608695652174,-1.35
payneke01,-0.3616822429906542,-0.1
anslemi01,0.3107142857142857,NA
caldwad01,-0.5852941176470589,0.6
bucknst01,-0.875,NA
tayloja01,-0.5142857142857142,NA
meentsc01,-0.23157894736842105,NA
mortojo01,-0.013580246913580259,-0.4
bennewi01,-1.1053191489361702,-3.1
nixdy01,-0.11666666666666668,NA
martije01,-0.589041095890411,NA
murphto01,0.14076923076923079,NA
copella01,-1.0931034482758621,-0.7
ruddde01,-0.5202453987730061,0.20833333333333331
johnser01,-0.8481481481481481,-0.3
smithch02,0.18809523809523812,1.5
brundst01,-0.7333333333333333,NA
johnsna01,-0.3642857142857142,NA
leboje01,1,NA
mccanme01,-0.1,-0.5
higgimi01,0.04285714285714286,NA
irvinby01,0.3372093023255814,NA
kimbrst01,0.2,NA
dinkiby01,-0.7695652173913043,NA
kornefr01,-0.2177777777777778,-2.1
stokegr01,-0.3736842105263158,1.3333333333333333
turnehe02,0.0409090909090909,NA
smithmi01,-0.3404494382022472,0.03333333333333335
hortoed01,-0.23500000000000001,NA
paspaza01,-1.1333333333333333,NA
shousde01,-4.7,NA
morrimi01,-1.09,NA
rothdo01,-0.495,NA
willimi03,-0.34615384615384615,NA
sandeje01,-0.76,-0.1
leonaga01,-0.3333333333333333,0.8
workmha01,0.6227118644067797,0.5789473684210527
edwarja02,2.4,NA
gervide01,0.30227272727272725,NA
brownra01,-1.4666666666666666,-0.3333333333333333
lettcl01,-2.071428571428571,NA
robinru01,0.2692307692307692,0.2142857142857143
wrighho02,0.3375,NA
liberma01,-0.026180257510729603,NA
cookan01,-0.2910112359550562,NA
blankla01,-0.21239669421487603,NA
willike03,0.5371681415929204,0.05555555555555556
kimblbo01,-0.7333333333333333,-1.4
kesslal01,-0.9005747126436782,NA
glassge01,0.018644067796610177,NA
cofferi01,-0.62,NA
abdelal01,-0.5020833333333333,-0.6499999999999999
palmewa01,-0.34594594594594597,NA
munkch01,-0.2,NA
toolsan01,-0.581081081081081,NA
mustaje01,-0.43376623376623374,1.5666666666666669
simmoli01,1.3771289537712896,4.95
engliaj01,-0.7436974789915967,NA
schefst01,-0.004635761589403965,0.06363636363636366
pritcke01,-0.3109375,NA
jepsele01,-0.45,NA
winchke01,-0.1297872340425532,1.1
jamerda01,-0.14473684210526316,1
maystr01,-0.3058823529411765,NA
callori01,-1.1222222222222222,NA
paddige01,-0.9649484536082474,0.575
georgta01,-0.39294871794871794,0.33333333333333337
leeku01,-0.6541666666666667,NA
ballce01,-0.18000000000000005,NA
schindw01,-0.5553072625698324,2.7
babicmi01,-0.47647058823529415,NA
knighne01,-0.3168032786885246,1.1333333333333333
wilsotr01,-0.4155555555555556,NA
grandji01,-0.018750000000000037,NA
thomair01,-0.711764705882353,0
bonnean01,0.07114754098360657,0.6
osullda01,-0.7114285714285714,NA
godfrda01,-0.11666666666666667,NA
oggal01,-0.4661764705882353,0
harrito01,-0.30000000000000004,NA
smithcl01,-0.009090909090909097,NA
dawsoto01,-0.2000000000000001,NA
wyndeaj01,-1.02,NA
randama01,-0.1968503937007874,-1.5
maconma01,-0.7068548387096775,NA
thomach01,-0.4777777777777778,NA
suttogr01,-0.39166666666666666,0.09999999999999998
copato01,-0.37272727272727274,NA
brookke01,-0.6587301587301587,0.8
alexavi01,-0.03198529411764706,-0.16666666666666674
greense01,-0.8238095238095238,-0.1
mayesth01,-0.8416666666666667,NA
smithdo03,-0.6557432432432433,NA
calipde01,-1.4142857142857144,NA
kingri01,-0.4444444444444444,NA
ellisle02,-0.30439560439560437,0
turnejo01,-1.0023809523809524,NA
addisra01,-0.5551515151515152,0.04999999999999999
leedo01,-0.047945205479452045,-0.8
crowdco01,-0.31896551724137934,1.1
grahapa01,0.5217877094972068,0.1
stewala01,0.056451612903225805,1.7666666666666666
monroro01,-0.5605263157894737,NA
owenske01,-0.245,NA
brownmy01,0.05000000000000006,NA
smithla02,-0.5579234972677596,NA
eddiepa01,-1.575,NA
lynchke01,-0.6063157894736843,0.6
oliveji01,-0.5946666666666667,NA
iuzzomi01,0.04344262295081966,NA
hodgedo01,-0.6437751004016065,NA
corchch01,0.049107142857142856,NA
strotla01,-1.4,NA
mooretr01,0.0017241379310344801,NA
howarbr01,-0.6178947368421053,NA
huntece01,-0.1,NA
bardost01,-0.3787878787878788,NA
thompst01,-0.09473684210526312,NA
benneto01,-0.1723684210526316,0.4
spencel01,-0.9063694267515924,-1.3
willico01,-0.558974358974359,NA
bondwa01,-0.6431372549019608,-1.6
minerha01,-0.3775,1.4
aventan01,-1.530909090909091,-0.62
pullaan01,-0.5375,NA
smithch03,-0.11651785714285715,NA
coopedu01,-0.7625,0.1
johnsda01,-1.0372881355932204,NA
smithre01,-0.38181818181818183,NA
werdaro01,-0.46136363636363636,NA
jennike01,1.2579268292682926,-2.5
houstby01,-0.4869158878504673,-0.2
othicma01,-0.49999999999999994,NA
woodsra01,0.07417218543046357,NA
blackal01,-0.3111111111111111,NA
morriis01,-0.31200000000000006,NA
vetragu01,0.030769230769230785,NA
stivral01,-0.4380952380952381,NA
anderer01,-0.22222222222222224,NA
guidija01,-0.39218749999999997,-1.65
webbma01,-0.022222222222222213,NA
englijo01,-0.746,-0.15000000000000005
maxeyma01,-0.2540816326530612,NA
dumasri02,0.8196078431372549,1.2857142857142858
curcira01,-0.07999999999999999,NA
spencan01,0.29374999999999996,NA
cambrde01,-0.7226415094339623,NA
courtjo01,-0.6861702127659575,NA
newbeme01,-0.07272727272727275,NA
blantri01,0.25,NA
steveba01,0.1,NA
durhapa01,0.021875000000000002,NA
jordath01,-3.3499999999999996,NA
radjadi01,1.0901785714285714,1.1
earlac01,-1.0683060109289617,NA
harvean01,-0.693939393939394,-1.35
alexaga01,-0.6272727272727273,NA
kiddwa01,-0.6029411764705882,NA
peplomi01,-0.5397058823529411,NA
wrighlu01,-1.3266666666666667,NA
mornida01,-0.8347826086956521,NA
haskisc01,-0.11851851851851851,NA
towerke01,-0.7867924528301887,NA
meeda01,-0.11249999999999999,0.7
wenstma01,-0.10909090909090914,NA
martibo01,-0.7666666666666667,NA
davisbr02,-0.3176470588235294,NA
graceri01,-0.10000000000000002,NA
grantjo01,-0.04528301886792451,NA
muresgh01,0.8689138576779026,-3.6
thompke01,-0.5357142857142857,NA
petruri01,-0.5363636363636364,NA
burnsev01,-0.44782608695652176,NA
jordaad01,-0.7875,NA
dempsde01,-0.07500000000000001,NA
kingch01,-0.28585858585858587,-1
edwardo01,-0.5670588235294117,NA
mackema01,-0.4363636363636364,NA
gallach01,1,NA
jacksst01,0.40588235294117647,NA
edwarbi01,-3.5666666666666664,NA
gazean01,-0.4642857142857143,NA
fordal01,-1.3909090909090909,NA
guibean01,-1.2636363636363637,NA
henrysk01,-0.85,-0.1
jentch01,-0.5666666666666667,-0.625
hammige01,-0.12500000000000003,NA
vinsofr01,-0.6200000000000001,NA
hovasto01,-0.15000000000000002,NA
fishma01,-0.24081632653061225,NA
alstode01,-0.3079136690647482,NA
tylerbj01,-0.9345454545454546,NA
watsoja01,0.09999999999999999,-0.7666666666666666
hancoda01,-0.31209677419354837,-0.32
jonesas01,-1.1454545454545455,NA
nwosuju01,-0.5652173913043478,-1.7000000000000002
tuckean01,-0.36612903225806454,NA
wingfdo01,-0.11666666666666667,0.3333333333333333
bazarse01,0.09999999999999998,NA
ruffitr01,-0.01090909090909091,0
swinsaa01,-0.5666666666666667,NA
mobleer01,-0.6330275229357798,NA
blackja01,0.3384615384615384,NA
mortodw01,-0.2951219512195122,NA
lorthry01,-0.1594594594594594,NA
benneel01,-0.2722222222222222,NA
harmoje01,-0.38999999999999996,NA
phelpde01,-0.9,NA
burroju01,-0.9114754098360656,NA
claxtch01,-0.8,NA
roelo01,-0.3206896551724138,NA
heggsal01,0.22500000000000003,NA
childra01,-0.5413043478260869,NA
kingji02,-0.7421875,NA
mundtto01,-0.4848484848484848,NA
nathaho01,-0.64,NA
meyerlo01,-1.5931034482758621,NA
danilsa01,1.0693548387096774,2
renchte01,-0.45555555555555555,NA
fordsh01,-0.34285714285714286,NA
webstje01,-0.3181818181818182,NA
marshdo02,-0.4220779220779221,-0.54
amaecjo01,-1.6176470588235294,0.32500000000000007
braggma01,-0.530188679245283,NA
obanned01,-0.29444444444444445,NA
amayaas01,-0.9729729729729729,NA
vandelo01,-0.5066666666666667,NA
ruscost01,-0.8285714285714285,NA
sykesla01,-0.7,NA
kingfr01,-0.7181818181818181,NA
esposvi01,-1.4533333333333334,NA
allenje01,0.12043010752688174,NA
cvetkra01,-0.6571428571428571,NA
mcdancl01,0.4666666666666667,NA
manniri01,-1.2607843137254902,-1.1
lewisma01,-0.845,NA
johnsda02,-0.33636363636363636,NA
cokerjo01,-0.42,NA
boycedo01,-0.11111111111111113,NA
bookeme01,-1.7217391304347827,NA
hamilth01,-0.6956521739130435,NA
whitfdw01,-1.6375,NA
churcro01,-0.9,NA
marticu01,-0.26666666666666666,NA
lewisce01,0.7666666666666666,NA
szabobr01,-0.6866666666666666,NA
owesra01,-0.39459459459459456,NA
healsh01,-0.7535714285714286,NA
scottbr01,-0.024999999999999977,NA
driggna01,-0.99,NA
bradtma01,-0.4652173913043478,NA
mcinnje01,-0.11704545454545454,0.49999999999999994
mccasam01,-0.5722222222222222,NA
djordal01,0.5375,NA
scottja01,-0.925,NA
grayev01,-1.3,NA
norrimo01,0.5670588235294117,0
grayde01,-0.6882352941176471,NA
brownma01,0.04705882352941178,NA
viannjo01,-1.8,NA
nickega01,-0.09999999999999999,NA
sasseja01,-0.49999999999999994,NA
nembhru01,1.1428571428571428,NA
boneyde01,-0.82,NA
hamerst01,-0.7578947368421053,NA
hawkimi01,-0.4186046511627907,NA
carruji01,-0.2333333333333333,NA
smithst02,-0.7333333333333334,NA
steigma01,-2.9,NA
maggeco01,0.049999999999999996,3.566666666666667
atkinch01,0.8652631578947368,0.11499999999999996
doleami01,-0.6064220183486239,-0.2823529411764706
garripa01,-0.4103448275862069,-0.47777777777777775
harprma01,0.81466666666666665,0.7136363636363636
cummivo01,-0.35124999999999995,0
jamisan01,0.911764705882353,2.5391304347826087
jonesda01,0.5320987654320988,2.0206896551724136
mariosh01,3.2025316455696204,2.193103448275862
traylro01,0.054639175257731966,-0.12222222222222219
patteru01,1.0951923076923078,0.7999999999999999
lewisra02,1.963809523809524,3.082608695652174
mccoyje01,-0.07374999999999998,-1.6
willish01,0.5714285714285715,-0.20000000000000004
harrial01,-0.7086956521739131,-0.4888888888888889
millean02,2.8810526315789473,0.7935483870967742
langdtr01,-0.5195652173913043,NA
hughela01,1.1858490566037736,1.3772727272727272
mohamna01,-0.4236111111111111,1.1068181818181817
maccuto01,0.12816901408450704,0.36521739130434777
jonesju01,0.475,0.35
piercpa01,4.386086956521739,4.456976744186046
griffad01,0.6353846153846153,0.9347826086956522
turnewa01,-4.1,NA
luety01,-0.23617021276595745,-0.03636363636363633
georgde01,-0.20677966101694914,0.9869565217391304
wellsbo01,1.388235294117647,0.372
mcleoro01,-0.5561403508771929,0.35
terryja01,0.28125,2.7745762711864406
bowdlca01,0.0721311475409836,NA
hamilri01,0.1758620689655172,3.7294117647058824
kingge02,-0.09682539682539679,0
whiteja01,-0.5712871287128712,NA
profila01,-0.7527777777777778,-0.5
dickemi01,0.287378640776699,0.6
bibbymi01,0.6115702479338843,2.9433962264150946
lopezfe01,-0.3339805825242718,1.4
ekeziob01,-0.5651162790697675,NA
odomla01,2.8939759036144577,3.2545454545454544
olowomi01,-2.552252252252252,-1.2375
skinnbr01,-0.7328358208955223,-0.43333333333333335
nesbyty01,-0.13711340206185565,NA
jonesch03,-0.686046511627907,NA
fosteje01,0.22280701754385965,1.676
nowitdi01,4.090833333333333,7.523188405797101
hugheri02,-0.72,NA
cartean01,-0.6035294117647059,0.6238095238095238
moblecu01,1.0198275862068966,1.925
francst01,4.303488372093024,5.949999999999999
drewbr01,-0.39555555555555555,1.8
robined01,1.0351351351351352,0.5666666666666667
davisba01,2.27,5.678260869565217
millebr01,0.8269662921348314,2.0130434782608697
cartevi01,5.1,4.933333333333334
lafrera01,0.888,1.3526315789473684
poseyja01,0.5276595744680851,2.7323529411764707
clarkke01,0.8486486486486486,1.1076923076923078
bowenry01,0.3484375,0.07777777777777783
szczewa02,1.7,0.3296296296296296
nestera01,-0.065625,0.09999999999999999
brandel01,2.807142857142857,2.9526315789473685
artesro01,0.5688311688311688,2.657142857142857
willode01,0.6866666666666666,NA
davidko01,-0.05714285714285712,NA
ruffimi01,-1.0970588235294116,0.3
willija02,0.11465517241379307,1.1666666666666667
stojape01,2.189908256880734,2.6041666666666665
jacobsa01,-0.5285714285714286,NA
padgesc01,-0.16444444444444445,0.10833333333333331
lewisqu01,-0.8625,-0.95
stepavl01,-0.632,NA
borrela01,0.2444444444444445,NA
sundobr01,-0.33999999999999997,0.8
thomake01,-0.3413793103448276,2.5090909090909093
buforro01,-0.4933333333333333,-0.030769230769230743
glovedi01,0.20178571428571432,NA
hoodde01,-2.2,NA
herrech01,-0.7878787878787878,NA
celesjo01,-1.92,NA
jacksje01,-0.85,-0.05
stackry01,-0.8714285714285714,NA
benjaco01,-0.993421052631579,NA
ketnela01,-0.6882352941176471,NA
turkcmi01,0.27,-1.9
averywi01,-0.8476923076923077,1
palacmi01,-0.16428571428571426,NA
youngti01,0.19285714285714287,NA
davisri01,-0.3169230769230769,-1.5333333333333332
johnsde02,-0.3333333333333333,NA
jamisha01,-0.7,NA
bramlaj01,-2.533333333333333,NA
baileto01,-0.3,-0.4
thomaja01,-0.42500000000000004,NA
pattean01,0.042105263157894715,1.4
bendejo01,-0.7350877192982456,0.34
eschmev01,-0.19206349206349205,0.15000000000000002
buckngr01,0.10869565217391304,0.2117647058823529
marksse01,-1.690909090909091,0.26666666666666666
jamesti01,-0.7956521739130434,NA
boykiea01,0.24411764705882355,2.8166666666666664
alstora01,-0.3727272727272727,1.6962962962962962
bowmair01,0.35000000000000003,-0.1
mooremi01,-0.16825396825396827,1.1583333333333332
dialde01,-0.39714285714285713,0
boothca01,0.4022727272727273,0.7000000000000001
radojal01,-2.5,NA
roberry01,-1.8,NA
shawca01,-1.0666666666666667,NA
grantpa01,-0.6666666666666666,NA
jacksra02,-1.1916666666666667,NA
brownge02,-0.7235294117647059,NA
jamesje01,-1.0642857142857143,1.4124999999999999
alumape01,-0.1,NA
carrco01,-2.195,NA
bakerla01,-2,NA
hendejr01,-0.27058823529411763,NA
wheelty01,3.5,NA
garnema01,-0.5454545454545454,NA
sheppje01,-0.02500000000000002,-0.25
youngko01,1.7,NA
kernejo01,-1.9,NA
simonmi01,-0.6,NA
ndiayma01,-1.7666666666666666,NA
mccarke01,-0.5,NA
simsal01,0.1333333333333333,NA
mosspe01,-0.37464788732394366,0.46249999999999997
cookeda01,0.5666666666666667,NA
charllo01,0.13333333333333336,0.3
cattabo01,-0.5473684210526316,NA
josepyv01,0.3,NA
phelpmi01,-0.5235294117647059,NA
greenke02,-1.0548387096774194,NA
willipe01,0.4125,0.35
martibr01,-0.09999999999999998,NA
mckinbi01,0.18333333333333326,NA
gibsomi01,-0.5666666666666667,NA
hugheri01,-0.51875,-1.2
mccladw01,-0.172,NA
cofiefr01,0.09200000000000003,NA
brittmi01,-0.7631578947368421,1.1
gloucge01,-1.5708333333333333,NA
henryca01,-0.10624999999999994,NA
johnske01,-0.1588235294117647,-0.6
wintevo01,-1.7,NA
willifr01,0.42,NA
keeliha01,-0.2111111111111111,-0.1
crossje01,-1.5153846153846153,NA
vanosni01,-1.0941176470588236,NA
greenke01,-0.6666666666666666,NA
smithke03,-0.33181818181818185,NA
singlmc01,0.2,NA
douglbr01,0.22499999999999998,NA
martife01,-1.23,NA
poleedw01,-2.5,NA
johnsst02,-1.511111111111111,NA
jacksmy01,-3.5,NA
hendece01,-0.5499999999999999,NA
tayloje01,0.54,NA
mckenfo01,-4.333333333333333,NA
kitchcu01,1.4666666666666666,0.039999999999999994
lamplji01,-1.2,NA
nuttde01,1.04,-3.5
webstma01,0.36,NA
mcqueco01,1.9,NA
youngpe01,-0.9166666666666666,NA
biniojo01,0.27142857142857146,NA
rowanro01,0.10000000000000002,NA
hendeje01,-2.65,NA
magloja01,-0.10925925925925924,0.62
mihmch01,-1.0255813953488373,-1.4333333333333333
sanchpe01,0.29090909090909095,NA
cleavma01,-1.1227272727272728,NA
milesda01,0.9653061224489796,NA
doolike01,-0.6658536585365853,0.28064516129032263
richaqu01,0.9787234042553191,0.4705882352941177
mcphepa01,0.8576923076923078,NA
santida01,-0.7346153846153847,NA
garceru01,-0.45,NA
madsema01,-0.44722222222222224,-0.5192307692307693
masonde01,-0.363265306122449,-0.1857142857142858
wolkoru01,-0.7263157894736842,NA
petermo01,0.7666666666666666,2.0125
turkohe01,0.6215686274509804,0.8660714285714286
millemi01,1.3421052631578947,0.5294117647058824
mottoha01,-1.5461538461538462,NA
johnsde03,-0.20754716981132076,0.9249999999999999
reddmi01,0.6647058823529413,2.042857142857143
jacksma02,0.56875,0.5666666666666667
portech01,-2.1,NA
barkler01,-0.35,NA
swiftst01,0.373469387755102,1.475
robinja03,0.13333333333333336,NA
jacksst02,0.06341463414634148,1.3057142857142856
martike01,1.0183673469387755,2.1563636363636363
samakso01,-0.145,NA
fizerma01,-1.5961538461538463,NA
elamikh01,-0.2615384615384616,NA
guytoaj01,-1.5416666666666667,NA
moisoje01,-0.8842105263157894,1.7999999999999998
blounma01,-0.006976744186046547,0.49
tsakaja01,-1.0769230769230769,0.07499999999999998
collija02,-0.7000000000000001,NA
alexaco02,-0.9238095238095237,0.6666666666666666
najered01,0.7291666666666666,0.38275862068965516
przybjo01,-0.992,1.1400000000000001
stevede01,-0.31785714285714284,-0.8666666666666667
postela01,0.12941176470588234,NA
langhda01,-0.41904761904761906,NA
tarladr01,-1.7818181818181817,NA
crawfja01,-0.3096774193548387,1.2052631578947368
voskuja01,-0.8052631578947368,1.6333333333333333
houseed01,-0.16875,0.3742857142857143
penbemi01,0.05217391304347827,NA
nailole01,0.04634146341463414,0.17499999999999993
roberte01,-1.05,NA
bagarda01,-1.2821428571428573,NA
newblir01,-0.13846153846153847,-0.52
josepga01,-1.1,NA
