Visitor/Neutral,Visitor Points,Home/Neutral,Home Points,id,year,win,team,season_id,margin,playoff,correct,cteams
UTA,91,DEN,94,199405190DEN,1994,0,UTA,UTA-1994,-3,TRUE,TRUE,TRUE
NYK,79,CHI,93,199405200CHI,1994,0,NYK,NYK-1994,-14,TRUE,TRUE,TRUE
PHO,94,HOU,104,199405210HOU,1994,0,PHO,PHO-1994,-10,TRUE,TRUE,TRUE
DEN,81,UTA,91,199405210UTA,1994,0,DEN,DEN-1994,-10,TRUE,TRUE,TRUE
CHI,77,NYK,87,199405220NYK,1994,0,CHI,CHI-1994,-10,TRUE,TRUE,TRUE
UTA,88,HOU,100,199405230HOU,1994,0,UTA,UTA-1994,-12,TRUE,TRUE,TRUE
UTA,99,HOU,104,199405250HOU,1994,0,UTA,UTA-1994,-5,TRUE,TRUE,TRUE
HOU,86,UTA,95,199405270UTA,1994,0,HOU,HOU-1994,-9,TRUE,TRUE,TRUE
HOU,80,UTA,78,199405290UTA,1994,1,HOU,HOU-1994,2,TRUE,TRUE,TRUE
UTA,83,HOU,94,199405310HOU,1994,0,UTA,UTA-1994,-11,TRUE,TRUE,TRUE
NYK,78,HOU,85,199406080HOU,1994,0,NYK,NYK-1994,-7,TRUE,TRUE,TRUE
NYK,91,HOU,83,199406100HOU,1994,1,NYK,NYK-1994,8,TRUE,TRUE,TRUE
HOU,93,NYK,89,199406120NYK,1994,1,HOU,HOU-1994,4,TRUE,TRUE,TRUE
HOU,82,NYK,91,199406150NYK,1994,0,HOU,HOU-1994,-9,TRUE,TRUE,TRUE
HOU,84,NYK,91,199406170NYK,1994,0,HOU,HOU-1994,-7,TRUE,TRUE,TRUE
NYK,84,HOU,86,199406190HOU,1994,0,NYK,NYK-1994,-2,TRUE,TRUE,TRUE
NYK,84,HOU,90,199406220HOU,1994,0,NYK,NYK-1994,-6,TRUE,TRUE,TRUE
HOU,100,UTA,102,199504270UTA,1995,0,HOU,HOU-1995,-2,TRUE,TRUE,TRUE
CHI,108,CHH,100,199504280CHH,1995,1,CHI,CHI-1995,8,TRUE,TRUE,TRUE
HOU,140,UTA,126,199504290UTA,1995,1,HOU,HOU-1995,14,TRUE,TRUE,TRUE
CHI,89,CHH,106,199504300CHH,1995,0,CHI,CHI-1995,-17,TRUE,TRUE,TRUE
CHH,80,CHI,103,199505020CHI,1995,0,CHH,CHH-1995,-23,TRUE,TRUE,TRUE
UTA,95,HOU,82,199505030HOU,1995,1,UTA,UTA-1995,13,TRUE,TRUE,TRUE
CHH,84,CHI,85,199505040CHI,1995,0,CHH,CHH-1995,-1,TRUE,TRUE,TRUE
UTA,106,HOU,123,199505050HOU,1995,0,UTA,UTA-1995,-17,TRUE,TRUE,TRUE
HOU,95,UTA,91,199505070UTA,1995,1,HOU,HOU-1995,4,TRUE,TRUE,TRUE
CHI,91,ORL,94,199505070ORL,1995,0,CHI,CHI-1995,-3,TRUE,TRUE,TRUE
HOU,108,PHO,130,199505090PHO,1995,0,HOU,HOU-1995,-22,TRUE,TRUE,TRUE
CHI,104,ORL,94,199505100ORL,1995,1,CHI,CHI-1995,10,TRUE,TRUE,TRUE
HOU,94,PHO,118,199505110PHO,1995,0,HOU,HOU-1995,-24,TRUE,TRUE,TRUE
ORL,110,CHI,101,199505120CHI,1995,1,ORL,ORL-1995,9,TRUE,TRUE,TRUE
PHO,85,HOU,118,199505130HOU,1995,0,PHO,PHO-1995,-33,TRUE,TRUE,TRUE
ORL,95,CHI,106,199505140CHI,1995,0,ORL,ORL-1995,-11,TRUE,TRUE,TRUE
PHO,114,HOU,110,199505140HOU,1995,1,PHO,PHO-1995,4,TRUE,TRUE,TRUE
CHI,95,ORL,103,199505160ORL,1995,0,CHI,CHI-1995,-8,TRUE,TRUE,TRUE
HOU,103,PHO,97,199505160PHO,1995,1,HOU,HOU-1995,6,TRUE,TRUE,TRUE
ORL,108,CHI,102,199505180CHI,1995,1,ORL,ORL-1995,6,TRUE,TRUE,TRUE
PHO,103,HOU,116,199505180HOU,1995,0,PHO,PHO-1995,-13,TRUE,TRUE,TRUE
HOU,115,PHO,114,199505200PHO,1995,1,HOU,HOU-1995,1,TRUE,TRUE,TRUE
HOU,94,SAS,93,199505220SAS,1995,1,HOU,HOU-1995,1,TRUE,TRUE,TRUE
HOU,106,SAS,96,199505240SAS,1995,1,HOU,HOU-1995,10,TRUE,TRUE,TRUE
SAS,107,HOU,102,199505260HOU,1995,1,SAS,SAS-1995,5,TRUE,TRUE,TRUE
SAS,103,HOU,81,199505280HOU,1995,1,SAS,SAS-1995,22,TRUE,TRUE,TRUE
HOU,111,SAS,90,199505300SAS,1995,1,HOU,HOU-1995,21,TRUE,TRUE,TRUE
SAS,95,HOU,100,199506010HOU,1995,0,SAS,SAS-1995,-5,TRUE,TRUE,TRUE
HOU,120,ORL,118,199506070ORL,1995,1,HOU,HOU-1995,2,TRUE,TRUE,TRUE
HOU,117,ORL,106,199506090ORL,1995,1,HOU,HOU-1995,11,TRUE,TRUE,TRUE
ORL,103,HOU,106,199506110HOU,1995,0,ORL,ORL-1995,-3,TRUE,TRUE,TRUE
ORL,101,HOU,113,199506140HOU,1995,0,ORL,ORL-1995,-12,TRUE,TRUE,TRUE
HOU,87,LAL,83,199604250LAL,1996,1,HOU,HOU-1996,4,TRUE,TRUE,TRUE
POR,102,UTA,110,199604250UTA,1996,0,POR,POR-1996,-8,TRUE,TRUE,TRUE
MIA,85,CHI,102,199604260CHI,1996,0,MIA,MIA-1996,-17,TRUE,TRUE,TRUE
HOU,94,LAL,104,199604270LAL,1996,0,HOU,HOU-1996,-10,TRUE,TRUE,TRUE
POR,90,UTA,105,199604270UTA,1996,0,POR,POR-1996,-15,TRUE,TRUE,TRUE
MIA,75,CHI,106,199604280CHI,1996,0,MIA,MIA-1996,-31,TRUE,TRUE,TRUE
UTA,91,POR,94,199604290POR,1996,0,UTA,UTA-1996,-3,TRUE,TRUE,TRUE
LAL,98,HOU,104,199604300HOU,1996,0,LAL,LAL-1996,-6,TRUE,TRUE,TRUE
CHI,112,MIA,91,199605010MIA,1996,1,CHI,CHI-1996,21,TRUE,TRUE,TRUE
UTA,90,POR,98,199605010POR,1996,0,UTA,UTA-1996,-8,TRUE,TRUE,TRUE
LAL,94,HOU,102,199605020HOU,1996,0,LAL,LAL-1996,-8,TRUE,TRUE,TRUE
HOU,75,SEA,108,199605040SEA,1996,0,HOU,HOU-1996,-33,TRUE,TRUE,TRUE
POR,64,UTA,102,199605050UTA,1996,0,POR,POR-1996,-38,TRUE,TRUE,TRUE
NYK,84,CHI,91,199605050CHI,1996,0,NYK,NYK-1996,-7,TRUE,TRUE,TRUE
HOU,101,SEA,105,199605060SEA,1996,0,HOU,HOU-1996,-4,TRUE,TRUE,TRUE
NYK,80,CHI,91,199605070CHI,1996,0,NYK,NYK-1996,-11,TRUE,TRUE,TRUE
UTA,95,SAS,75,199605070SAS,1996,1,UTA,UTA-1996,20,TRUE,TRUE,TRUE
UTA,77,SAS,88,199605090SAS,1996,0,UTA,UTA-1996,-11,TRUE,TRUE,TRUE
SEA,115,HOU,112,199605100HOU,1996,1,SEA,SEA-1996,3,TRUE,TRUE,TRUE
SAS,75,UTA,105,199605110UTA,1996,0,SAS,SAS-1996,-30,TRUE,TRUE,TRUE
CHI,99,NYK,102,199605110NYK,1996,0,CHI,CHI-1996,-3,TRUE,TRUE,TRUE
SEA,114,HOU,107,199605120HOU,1996,1,SEA,SEA-1996,7,TRUE,TRUE,TRUE
CHI,94,NYK,91,199605120NYK,1996,1,CHI,CHI-1996,3,TRUE,TRUE,TRUE
SAS,86,UTA,101,199605120UTA,1996,0,SAS,SAS-1996,-15,TRUE,TRUE,TRUE
NYK,81,CHI,94,199605140CHI,1996,0,NYK,NYK-1996,-13,TRUE,TRUE,TRUE
UTA,87,SAS,98,199605140SAS,1996,0,UTA,UTA-1996,-11,TRUE,TRUE,TRUE
SAS,81,UTA,108,199605160UTA,1996,0,SAS,SAS-1996,-27,TRUE,TRUE,TRUE
UTA,72,SEA,102,199605180SEA,1996,0,UTA,UTA-1996,-30,TRUE,TRUE,TRUE
ORL,83,CHI,121,199605190CHI,1996,0,ORL,ORL-1996,-38,TRUE,TRUE,TRUE
UTA,87,SEA,91,199605200SEA,1996,0,UTA,UTA-1996,-4,TRUE,TRUE,TRUE
ORL,88,CHI,93,199605210CHI,1996,0,ORL,ORL-1996,-5,TRUE,TRUE,TRUE
SEA,76,UTA,96,199605240UTA,1996,0,SEA,SEA-1996,-20,TRUE,TRUE,TRUE
CHI,86,ORL,67,199605250ORL,1996,1,CHI,CHI-1996,19,TRUE,TRUE,TRUE
SEA,88,UTA,86,199605260UTA,1996,1,SEA,SEA-1996,2,TRUE,TRUE,TRUE
CHI,106,ORL,101,199605270ORL,1996,1,CHI,CHI-1996,5,TRUE,TRUE,TRUE
UTA,98,SEA,95,199605280SEA,1996,1,UTA,UTA-1996,3,TRUE,TRUE,TRUE
SEA,83,UTA,118,199605300UTA,1996,0,SEA,SEA-1996,-35,TRUE,TRUE,TRUE
UTA,86,SEA,90,199606020SEA,1996,0,UTA,UTA-1996,-4,TRUE,TRUE,TRUE
SEA,90,CHI,107,199606050CHI,1996,0,SEA,SEA-1996,-17,TRUE,TRUE,TRUE
SEA,88,CHI,92,199606070CHI,1996,0,SEA,SEA-1996,-4,TRUE,TRUE,TRUE
CHI,108,SEA,86,199606090SEA,1996,1,CHI,CHI-1996,22,TRUE,TRUE,TRUE
CHI,86,SEA,107,199606120SEA,1996,0,CHI,CHI-1996,-21,TRUE,TRUE,TRUE
CHI,78,SEA,89,199606140SEA,1996,0,CHI,CHI-1996,-11,TRUE,TRUE,TRUE
SEA,75,CHI,87,199606160CHI,1996,0,SEA,SEA-1996,-12,TRUE,TRUE,TRUE
MIN,95,HOU,112,199704240HOU,1997,0,MIN,MIN-1997,-17,TRUE,TRUE,TRUE
LAC,86,UTA,106,199704240UTA,1997,0,LAC,LAC-1997,-20,TRUE,TRUE,TRUE
WSB,86,CHI,98,199704250CHI,1997,0,WSB,WSB-1997,-12,TRUE,TRUE,TRUE
MIN,84,HOU,96,199704260HOU,1997,0,MIN,MIN-1997,-12,TRUE,TRUE,TRUE
LAC,99,UTA,105,199704260UTA,1997,0,LAC,LAC-1997,-6,TRUE,TRUE,TRUE
WSB,104,CHI,109,199704270CHI,1997,0,WSB,WSB-1997,-5,TRUE,TRUE,TRUE
UTA,104,LAC,92,199704280LAC,1997,1,UTA,UTA-1997,12,TRUE,TRUE,TRUE
HOU,125,MIN,120,199704290MIN,1997,1,HOU,HOU-1997,5,TRUE,TRUE,TRUE
CHI,96,WSB,95,199704300WSB,1997,1,CHI,CHI-1997,1,TRUE,TRUE,TRUE
LAL,77,UTA,93,199705040UTA,1997,0,LAL,LAL-1997,-16,TRUE,TRUE,TRUE
SEA,102,HOU,112,199705050HOU,1997,0,SEA,SEA-1997,-10,TRUE,TRUE,TRUE
ATL,97,CHI,100,199705060CHI,1997,0,ATL,ATL-1997,-3,TRUE,TRUE,TRUE
LAL,101,UTA,103,199705060UTA,1997,0,LAL,LAL-1997,-2,TRUE,TRUE,TRUE
SEA,106,HOU,101,199705070HOU,1997,1,SEA,SEA-1997,5,TRUE,TRUE,TRUE
ATL,103,CHI,95,199705080CHI,1997,1,ATL,ATL-1997,8,TRUE,TRUE,TRUE
UTA,84,LAL,104,199705080LAL,1997,0,UTA,UTA-1997,-20,TRUE,TRUE,TRUE
HOU,97,SEA,93,199705090SEA,1997,1,HOU,HOU-1997,4,TRUE,TRUE,TRUE
CHI,100,ATL,80,199705100ATL,1997,1,CHI,CHI-1997,20,TRUE,TRUE,TRUE
UTA,110,LAL,95,199705100LAL,1997,1,UTA,UTA-1997,15,TRUE,TRUE,TRUE
HOU,110,SEA,106,199705110SEA,1997,1,HOU,HOU-1997,4,TRUE,TRUE,TRUE
CHI,89,ATL,80,199705110ATL,1997,1,CHI,CHI-1997,9,TRUE,TRUE,TRUE
LAL,93,UTA,98,199705120UTA,1997,0,LAL,LAL-1997,-5,TRUE,TRUE,TRUE
ATL,92,CHI,107,199705130CHI,1997,0,ATL,ATL-1997,-15,TRUE,TRUE,TRUE
SEA,100,HOU,94,199705130HOU,1997,1,SEA,SEA-1997,6,TRUE,TRUE,TRUE
HOU,96,SEA,99,199705150SEA,1997,0,HOU,HOU-1997,-3,TRUE,TRUE,TRUE
SEA,91,HOU,96,199705170HOU,1997,0,SEA,SEA-1997,-5,TRUE,TRUE,TRUE
HOU,86,UTA,101,199705190UTA,1997,0,HOU,HOU-1997,-15,TRUE,TRUE,TRUE
MIA,77,CHI,84,199705200CHI,1997,0,MIA,MIA-1997,-7,TRUE,TRUE,TRUE
HOU,92,UTA,104,199705210UTA,1997,0,HOU,HOU-1997,-12,TRUE,TRUE,TRUE
MIA,68,CHI,75,199705220CHI,1997,0,MIA,MIA-1997,-7,TRUE,TRUE,TRUE
UTA,100,HOU,118,199705230HOU,1997,0,UTA,UTA-1997,-18,TRUE,TRUE,TRUE
CHI,98,MIA,74,199705240MIA,1997,1,CHI,CHI-1997,24,TRUE,TRUE,TRUE
UTA,92,HOU,95,199705250HOU,1997,0,UTA,UTA-1997,-3,TRUE,TRUE,TRUE
CHI,80,MIA,87,199705260MIA,1997,0,CHI,CHI-1997,-7,TRUE,TRUE,TRUE
HOU,91,UTA,96,199705270UTA,1997,0,HOU,HOU-1997,-5,TRUE,TRUE,TRUE
MIA,87,CHI,100,199705280CHI,1997,0,MIA,MIA-1997,-13,TRUE,TRUE,TRUE
UTA,103,HOU,100,199705290HOU,1997,1,UTA,UTA-1997,3,TRUE,TRUE,TRUE
UTA,82,CHI,84,199706010CHI,1997,0,UTA,UTA-1997,-2,TRUE,TRUE,TRUE
UTA,85,CHI,97,199706040CHI,1997,0,UTA,UTA-1997,-12,TRUE,TRUE,TRUE
CHI,93,UTA,104,199706060UTA,1997,0,CHI,CHI-1997,-11,TRUE,TRUE,TRUE
CHI,73,UTA,78,199706080UTA,1997,0,CHI,CHI-1997,-5,TRUE,TRUE,TRUE
CHI,90,UTA,88,199706110UTA,1997,1,CHI,CHI-1997,2,TRUE,TRUE,TRUE
UTA,86,CHI,90,199706130CHI,1997,0,UTA,UTA-1997,-4,TRUE,TRUE,TRUE
SAC,87,UTA,117,199905080UTA,1999,0,SAC,SAC-1999,-30,TRUE,TRUE,TRUE
HOU,100,LAL,101,199905090LAL,1999,0,HOU,HOU-1999,-1,TRUE,TRUE,TRUE
SAC,101,UTA,90,199905100UTA,1999,1,SAC,SAC-1999,11,TRUE,TRUE,TRUE
HOU,98,LAL,110,199905110LAL,1999,0,HOU,HOU-1999,-12,TRUE,TRUE,TRUE
UTA,81,SAC,84,199905120SAC,1999,0,UTA,UTA-1999,-3,TRUE,TRUE,TRUE
LAL,88,HOU,102,199905130HOU,1999,0,LAL,LAL-1999,-14,TRUE,TRUE,TRUE
UTA,90,SAC,89,199905140SAC,1999,1,UTA,UTA-1999,1,TRUE,TRUE,TRUE
LAL,98,HOU,88,199905150HOU,1999,1,LAL,LAL-1999,10,TRUE,TRUE,TRUE
SAC,92,UTA,99,199905160UTA,1999,0,SAC,SAC-1999,-7,TRUE,TRUE,TRUE
POR,83,UTA,93,199905180UTA,1999,0,POR,POR-1999,-10,TRUE,TRUE,TRUE
POR,84,UTA,81,199905200UTA,1999,1,POR,POR-1999,3,TRUE,TRUE,TRUE
UTA,87,POR,97,199905220POR,1999,0,UTA,UTA-1999,-10,TRUE,TRUE,TRUE
UTA,75,POR,81,199905230POR,1999,0,UTA,UTA-1999,-6,TRUE,TRUE,TRUE
POR,71,UTA,88,199905250UTA,1999,0,POR,POR-1999,-17,TRUE,TRUE,TRUE
UTA,80,POR,92,199905270POR,1999,0,UTA,UTA-1999,-12,TRUE,TRUE,TRUE
