Visitor/Neutral,Visitor Points,Home/Neutral,Home Points,id,year,win,team,season_id,margin,playoff,correct,cteams
SAS,100,UTA,84,201312140UTA,2014,0,UTA,UTA-2014,-16,FALSE,TRUE,TRUE
GSW,102,PHO,106,201312150PHO,2014,1,PHO,PHO-2014,4,FALSE,TRUE,TRUE
UTA,94,MIA,117,201312160MIA,2014,1,MIA,MIA-2014,23,FALSE,TRUE,TRUE
SAS,92,LAC,115,201312160LAC,2014,1,LAC,LAC-2014,23,FALSE,TRUE,TRUE
POR,119,CLE,116,201312170CLE,2014,0,CLE,CLE-2014,-3,FALSE,TRUE,TRUE
NOP,93,GSW,104,201312170GSW,2014,1,GSW,GSW-2014,11,FALSE,TRUE,TRUE
IND,94,MIA,97,201312180MIA,2014,1,MIA,MIA-2014,3,FALSE,TRUE,TRUE
SAS,108,PHO,101,201312180PHO,2014,0,PHO,PHO-2014,-7,FALSE,TRUE,TRUE
SAS,104,GSW,102,201312190GSW,2014,0,GSW,GSW-2014,-2,FALSE,TRUE,TRUE
MIL,111,CLE,114,201312200CLE,2014,1,CLE,CLE-2014,3,FALSE,TRUE,TRUE
SAC,103,MIA,122,201312200MIA,2014,1,MIA,MIA-2014,19,FALSE,TRUE,TRUE
CLE,84,CHI,100,201312210CHI,2014,1,CHI,CHI-2014,16,FALSE,TRUE,TRUE
OKC,113,SAS,100,201312210SAS,2014,0,SAS,SAS-2014,-13,FALSE,TRUE,TRUE
LAL,83,GSW,102,201312210GSW,2014,1,GSW,GSW-2014,19,FALSE,TRUE,TRUE
DET,115,CLE,92,201312230CLE,2014,0,CLE,CLE-2014,-23,FALSE,TRUE,TRUE
ATL,119,MIA,121,201312230MIA,2014,1,MIA,MIA-2014,2,FALSE,TRUE,TRUE
TOR,99,SAS,112,201312230SAS,2014,1,SAS,SAS-2014,13,FALSE,TRUE,TRUE
GSW,89,DEN,81,201312230DEN,2014,0,DEN,DEN-2014,-8,FALSE,TRUE,TRUE
MIA,101,LAL,95,201312250LAL,2014,0,LAL,LAL-2014,-6,FALSE,TRUE,TRUE
HOU,111,SAS,98,201312250SAS,2014,0,SAS,SAS-2014,-13,FALSE,TRUE,TRUE
LAC,103,GSW,105,201312250GSW,2014,1,GSW,GSW-2014,2,FALSE,TRUE,TRUE
ATL,127,CLE,125,201312260CLE,2014,0,CLE,CLE-2014,-2,FALSE,TRUE,TRUE
SAS,116,DAL,107,201312260DAL,2014,0,DAL,DAL-2014,-9,FALSE,TRUE,TRUE
MIA,103,SAC,108,201312270SAC,2014,1,SAC,SAC-2014,5,FALSE,TRUE,TRUE
PHO,86,GSW,115,201312270GSW,2014,1,GSW,GSW-2014,29,FALSE,TRUE,TRUE
CLE,100,BOS,103,201312280BOS,2014,1,BOS,BOS-2014,3,FALSE,TRUE,TRUE
MIA,108,POR,107,201312280POR,2014,0,POR,POR-2014,-1,FALSE,TRUE,TRUE
GSW,108,CLE,104,201312290CLE,2014,0,CLE,CLE-2014,-4,FALSE,TRUE,TRUE
SAC,104,SAS,112,201312290SAS,2014,1,SAS,SAS-2014,8,FALSE,TRUE,TRUE
MIA,97,DEN,94,201312300DEN,2014,0,DEN,DEN-2014,-3,FALSE,TRUE,TRUE
CLE,76,IND,91,201312310IND,2014,1,IND,IND-2014,15,FALSE,TRUE,TRUE
GSW,94,ORL,81,201312310ORL,2014,0,ORL,ORL-2014,-13,FALSE,TRUE,TRUE
BRK,92,SAS,113,201312310SAS,2014,1,SAS,SAS-2014,21,FALSE,TRUE,TRUE
ORL,81,CLE,87,201401020CLE,2014,1,CLE,CLE-2014,6,FALSE,TRUE,TRUE
GSW,123,MIA,114,201401020MIA,2014,0,MIA,MIA-2014,-9,FALSE,TRUE,TRUE
NYK,105,SAS,101,201401020SAS,2014,0,SAS,SAS-2014,-4,FALSE,TRUE,TRUE
GSW,101,ATL,100,201401030ATL,2014,0,ATL,ATL-2014,-1,FALSE,TRUE,TRUE
MIA,110,ORL,94,201401040ORL,2014,0,ORL,ORL-2014,-16,FALSE,TRUE,TRUE
CLE,82,BRK,89,201401040BRK,2014,1,BRK,BRK-2014,7,FALSE,TRUE,TRUE
LAC,92,SAS,116,201401040SAS,2014,1,SAS,SAS-2014,24,FALSE,TRUE,TRUE
IND,82,CLE,78,201401050CLE,2014,0,CLE,CLE-2014,-4,FALSE,TRUE,TRUE
TOR,97,MIA,102,201401050MIA,2014,1,MIA,MIA-2014,5,FALSE,TRUE,TRUE
GSW,112,WAS,96,201401050WAS,2014,0,WAS,WAS-2014,-16,FALSE,TRUE,TRUE
PHI,93,CLE,111,201401070CLE,2014,1,CLE,CLE-2014,18,FALSE,TRUE,TRUE
NOP,88,MIA,107,201401070MIA,2014,1,MIA,MIA-2014,19,FALSE,TRUE,TRUE
SAS,110,MEM,108,201401070MEM,2014,0,MEM,MEM-2014,-2,FALSE,TRUE,TRUE
GSW,101,MIL,80,201401070MIL,2014,0,MIL,MIL-2014,-21,FALSE,TRUE,TRUE
DAL,90,SAS,112,201401080SAS,2014,1,SAS,SAS-2014,22,FALSE,TRUE,TRUE
GSW,98,BRK,102,201401080BRK,2014,1,BRK,BRK-2014,4,FALSE,TRUE,TRUE
MIA,92,NYK,102,201401090NYK,2014,1,NYK,NYK-2014,10,FALSE,TRUE,TRUE
MIA,95,BRK,104,201401100BRK,2014,1,BRK,BRK-2014,9,FALSE,TRUE,TRUE
CLE,113,UTA,102,201401100UTA,2014,0,UTA,UTA-2014,-11,FALSE,TRUE,TRUE
BOS,97,GSW,99,201401100GSW,2014,1,GSW,GSW-2014,2,FALSE,TRUE,TRUE
CLE,80,SAC,124,201401120SAC,2014,1,SAC,SAC-2014,44,FALSE,TRUE,TRUE
MIN,86,SAS,104,201401120SAS,2014,1,SAS,SAS-2014,18,FALSE,TRUE,TRUE
SAS,101,NOP,95,201401130NOP,2014,0,NOP,NOP-2014,-6,FALSE,TRUE,TRUE
CLE,120,LAL,118,201401140LAL,2014,0,LAL,LAL-2014,-2,FALSE,TRUE,TRUE
MIA,97,WAS,114,201401150WAS,2014,1,WAS,WAS-2014,17,FALSE,TRUE,TRUE
UTA,105,SAS,109,201401150SAS,2014,1,SAS,SAS-2014,4,FALSE,TRUE,TRUE
CLE,96,POR,108,201401150POR,2014,1,POR,POR-2014,12,FALSE,TRUE,TRUE
DEN,123,GSW,116,201401150GSW,2014,0,GSW,GSW-2014,-7,FALSE,TRUE,TRUE
MIA,101,PHI,86,201401170PHI,2014,0,PHI,PHI-2014,-15,FALSE,TRUE,TRUE
POR,109,SAS,100,201401170SAS,2014,0,SAS,SAS-2014,-9,FALSE,TRUE,TRUE
CLE,117,DEN,109,201401170DEN,2014,0,DEN,DEN-2014,-8,FALSE,TRUE,TRUE
GSW,121,OKC,127,201401170OKC,2014,1,OKC,OKC-2014,6,FALSE,TRUE,TRUE
MIA,104,CHA,96,201401180CHA,2014,0,CHA,CHA-2014,-8,FALSE,TRUE,TRUE
GSW,97,NOP,87,201401180NOP,2014,0,NOP,NOP-2014,-10,FALSE,TRUE,TRUE
MIL,82,SAS,110,201401190SAS,2014,1,SAS,SAS-2014,28,FALSE,TRUE,TRUE
DAL,102,CLE,97,201401200CLE,2014,0,CLE,CLE-2014,-5,FALSE,TRUE,TRUE
MIA,114,ATL,121,201401200ATL,2014,1,ATL,ATL-2014,7,FALSE,TRUE,TRUE
IND,102,GSW,94,201401200GSW,2014,0,GSW,GSW-2014,-8,FALSE,TRUE,TRUE
BOS,86,MIA,93,201401210MIA,2014,1,MIA,MIA-2014,7,FALSE,TRUE,TRUE
CHI,98,CLE,87,201401220CLE,2014,0,CLE,CLE-2014,-11,FALSE,TRUE,TRUE
OKC,111,SAS,105,201401220SAS,2014,0,SAS,SAS-2014,-6,FALSE,TRUE,TRUE
LAL,102,MIA,109,201401230MIA,2014,1,MIA,MIA-2014,7,FALSE,TRUE,TRUE
SAS,105,ATL,79,201401240ATL,2014,0,ATL,ATL-2014,-26,FALSE,TRUE,TRUE
MIL,78,CLE,93,201401240CLE,2014,1,CLE,CLE-2014,15,FALSE,TRUE,TRUE
MIN,121,GSW,120,201401240GSW,2014,0,GSW,GSW-2014,-1,FALSE,TRUE,TRUE
SAS,101,MIA,113,201401260MIA,2014,1,MIA,MIA-2014,12,FALSE,TRUE,TRUE
PHO,99,CLE,90,201401260CLE,2014,0,CLE,CLE-2014,-9,FALSE,TRUE,TRUE
POR,88,GSW,103,201401260GSW,2014,1,GSW,GSW-2014,15,FALSE,TRUE,TRUE
NOP,100,CLE,89,201401280CLE,2014,0,CLE,CLE-2014,-11,FALSE,TRUE,TRUE
SAS,90,HOU,97,201401280HOU,2014,1,HOU,HOU-2014,7,FALSE,TRUE,TRUE
WAS,88,GSW,85,201401280GSW,2014,0,GSW,GSW-2014,-3,FALSE,TRUE,TRUE
OKC,112,MIA,95,201401290MIA,2014,0,MIA,MIA-2014,-17,FALSE,TRUE,TRUE
CHI,96,SAS,86,201401290SAS,2014,0,SAS,SAS-2014,-10,FALSE,TRUE,TRUE
CLE,86,NYK,117,201401300NYK,2014,1,NYK,NYK-2014,31,FALSE,TRUE,TRUE
LAC,92,GSW,111,201401300GSW,2014,1,GSW,GSW-2014,19,FALSE,TRUE,TRUE
GSW,95,UTA,90,201401310UTA,2014,0,UTA,UTA-2014,-5,FALSE,TRUE,TRUE
CLE,92,HOU,106,201402010HOU,2014,1,HOU,HOU-2014,14,FALSE,TRUE,TRUE
MIA,106,NYK,91,201402010NYK,2014,0,NYK,NYK-2014,-15,FALSE,TRUE,TRUE
SAC,93,SAS,95,201402010SAS,2014,1,SAS,SAS-2014,2,FALSE,TRUE,TRUE
DET,96,MIA,102,201402030MIA,2014,1,MIA,MIA-2014,6,FALSE,TRUE,TRUE
SAS,102,NOP,95,201402030NOP,2014,0,NOP,NOP-2014,-7,FALSE,TRUE,TRUE
CLE,107,DAL,124,201402030DAL,2014,1,DAL,DAL-2014,17,FALSE,TRUE,TRUE
CHA,91,GSW,75,201402040GSW,2014,0,GSW,GSW-2014,-16,FALSE,TRUE,TRUE
LAL,119,CLE,108,201402050CLE,2014,0,CLE,CLE-2014,-11,FALSE,TRUE,TRUE
SAS,125,WAS,118,201402050WAS,2014,0,WAS,WAS-2014,-7,FALSE,TRUE,TRUE
MIA,116,LAC,112,201402050LAC,2014,0,LAC,LAC-2014,-4,FALSE,TRUE,TRUE
SAS,89,BRK,103,201402060BRK,2014,1,BRK,BRK-2014,14,FALSE,TRUE,TRUE
CHI,87,GSW,102,201402060GSW,2014,1,GSW,GSW-2014,15,FALSE,TRUE,TRUE
CLE,115,WAS,113,201402070WAS,2014,0,WAS,WAS-2014,-2,FALSE,TRUE,TRUE
SAS,104,CHA,100,201402080CHA,2014,0,CHA,CHA-2014,-4,FALSE,TRUE,TRUE
GSW,109,PHO,122,201402080PHO,2014,1,PHO,PHO-2014,13,FALSE,TRUE,TRUE
MIA,89,UTA,94,201402080UTA,2014,1,UTA,UTA-2014,5,FALSE,TRUE,TRUE
MEM,83,CLE,91,201402090CLE,2014,1,CLE,CLE-2014,8,FALSE,TRUE,TRUE
SAS,100,DET,109,201402100DET,2014,1,DET,DET-2014,9,FALSE,TRUE,TRUE
PHI,80,GSW,123,201402100GSW,2014,1,GSW,GSW-2014,43,FALSE,TRUE,TRUE
SAC,99,CLE,109,201402110CLE,2014,1,CLE,CLE-2014,10,FALSE,TRUE,TRUE
MIA,103,PHO,97,201402110PHO,2014,0,PHO,PHO-2014,-6,FALSE,TRUE,TRUE
SAS,104,BOS,92,201402120BOS,2014,0,BOS,BOS-2014,-12,FALSE,TRUE,TRUE
CLE,93,DET,89,201402120DET,2014,0,DET,DET-2014,-4,FALSE,TRUE,TRUE
MIA,111,GSW,110,201402120GSW,2014,0,GSW,GSW-2014,-1,FALSE,TRUE,TRUE
CLE,114,PHI,85,201402180PHI,2014,0,PHI,PHI-2014,-29,FALSE,TRUE,TRUE
MIA,117,DAL,106,201402180DAL,2014,0,DAL,DAL-2014,-11,FALSE,TRUE,TRUE
SAS,113,LAC,103,201402180LAC,2014,0,LAC,LAC-2014,-10,FALSE,TRUE,TRUE
ORL,93,CLE,101,201402190CLE,2014,1,CLE,CLE-2014,8,FALSE,TRUE,TRUE
SAS,111,POR,109,201402190POR,2014,0,POR,POR-2014,-2,FALSE,TRUE,TRUE
GSW,101,SAC,92,201402190SAC,2014,0,SAC,SAC-2014,-9,FALSE,TRUE,TRUE
MIA,103,OKC,81,201402200OKC,2014,0,OKC,OKC-2014,-22,FALSE,TRUE,TRUE
HOU,99,GSW,102,201402200GSW,2014,1,GSW,GSW-2014,3,FALSE,TRUE,TRUE
CLE,91,TOR,98,201402210TOR,2014,1,TOR,TOR-2014,7,FALSE,TRUE,TRUE
SAS,85,PHO,106,201402210PHO,2014,1,PHO,PHO-2014,21,FALSE,TRUE,TRUE
BRK,86,GSW,93,201402220GSW,2014,1,GSW,GSW-2014,7,FALSE,TRUE,TRUE
CHI,79,MIA,93,201402230MIA,2014,1,MIA,MIA-2014,14,FALSE,TRUE,TRUE
WAS,96,CLE,83,201402230CLE,2014,0,CLE,CLE-2014,-13,FALSE,TRUE,TRUE
GSW,104,DET,96,201402240DET,2014,0,DET,DET-2014,-8,FALSE,TRUE,TRUE
TOR,99,CLE,93,201402250CLE,2014,0,CLE,CLE-2014,-6,FALSE,TRUE,TRUE
GSW,83,CHI,103,201402260CHI,2014,1,CHI,CHI-2014,20,FALSE,TRUE,TRUE
CLE,114,OKC,104,201402260OKC,2014,0,OKC,OKC-2014,-10,FALSE,TRUE,TRUE
DET,110,SAS,120,201402260SAS,2014,1,SAS,SAS-2014,10,FALSE,TRUE,TRUE
NYK,82,MIA,108,201402270MIA,2014,1,MIA,MIA-2014,26,FALSE,TRUE,TRUE
UTA,79,CLE,99,201402280CLE,2014,1,CLE,CLE-2014,20,FALSE,TRUE,TRUE
GSW,126,NYK,103,201402280NYK,2014,0,NYK,NYK-2014,-23,FALSE,TRUE,TRUE
CHA,82,SAS,92,201402280SAS,2014,1,SAS,SAS-2014,10,FALSE,TRUE,TRUE
ORL,98,MIA,112,201403010MIA,2014,1,MIA,MIA-2014,14,FALSE,TRUE,TRUE
CLE,96,MEM,110,201403010MEM,2014,1,MEM,MEM-2014,14,FALSE,TRUE,TRUE
GSW,98,TOR,104,201403020TOR,2014,1,TOR,TOR-2014,6,FALSE,TRUE,TRUE
DAL,106,SAS,112,201403020SAS,2014,1,SAS,SAS-2014,6,FALSE,TRUE,TRUE
CHA,107,MIA,124,201403030MIA,2014,1,MIA,MIA-2014,17,FALSE,TRUE,TRUE
SAS,122,CLE,101,201403040CLE,2014,0,CLE,CLE-2014,-21,FALSE,TRUE,TRUE
GSW,98,IND,96,201403040IND,2014,0,IND,IND-2014,-2,FALSE,TRUE,TRUE
MIA,103,HOU,106,201403040HOU,2014,1,HOU,HOU-2014,3,FALSE,TRUE,TRUE
GSW,108,BOS,88,201403050BOS,2014,0,BOS,BOS-2014,-20,FALSE,TRUE,TRUE
MIA,87,SAS,111,201403060SAS,2014,1,SAS,SAS-2014,24,FALSE,TRUE,TRUE
CLE,92,CHA,101,201403070CHA,2014,1,CHA,CHA-2014,9,FALSE,TRUE,TRUE
ATL,97,GSW,111,201403070GSW,2014,1,GSW,GSW-2014,14,FALSE,TRUE,TRUE
NYK,107,CLE,97,201403080CLE,2014,0,CLE,CLE-2014,-10,FALSE,TRUE,TRUE
ORL,112,SAS,121,201403080SAS,2014,1,SAS,SAS-2014,9,FALSE,TRUE,TRUE
MIA,88,CHI,95,201403090CHI,2014,1,CHI,CHI-2014,7,FALSE,TRUE,TRUE
PHO,107,GSW,113,201403090GSW,2014,1,GSW,GSW-2014,6,FALSE,TRUE,TRUE
WAS,90,MIA,99,201403100MIA,2014,1,MIA,MIA-2014,9,FALSE,TRUE,TRUE
SAS,104,CHI,96,201403110CHI,2014,0,CHI,CHI-2014,-8,FALSE,TRUE,TRUE
DAL,85,GSW,108,201403110GSW,2014,1,GSW,GSW-2014,23,FALSE,TRUE,TRUE
BRK,96,MIA,95,201403120MIA,2014,0,MIA,MIA-2014,-1,FALSE,TRUE,TRUE
POR,90,SAS,103,201403120SAS,2014,1,SAS,SAS-2014,13,FALSE,TRUE,TRUE
CLE,110,PHO,101,201403120PHO,2014,0,PHO,PHO-2014,-9,FALSE,TRUE,TRUE
GSW,98,LAC,111,201403120LAC,2014,1,LAC,LAC-2014,13,FALSE,TRUE,TRUE
DEN,111,MIA,107,201403140MIA,2014,0,MIA,MIA-2014,-4,FALSE,TRUE,TRUE
LAL,85,SAS,119,201403140SAS,2014,1,SAS,SAS-2014,34,FALSE,TRUE,TRUE
CLE,103,GSW,94,201403140GSW,2014,0,GSW,GSW-2014,-9,FALSE,TRUE,TRUE
HOU,104,MIA,113,201403160MIA,2014,1,MIA,MIA-2014,9,FALSE,TRUE,TRUE
UTA,104,SAS,122,201403160SAS,2014,1,SAS,SAS-2014,18,FALSE,TRUE,TRUE
GSW,113,POR,112,201403160POR,2014,0,POR,POR-2014,-1,FALSE,TRUE,TRUE
CLE,80,LAC,102,201403160LAC,2014,1,LAC,LAC-2014,22,FALSE,TRUE,TRUE
MIA,100,CLE,96,201403180CLE,2014,0,CLE,CLE-2014,-4,FALSE,TRUE,TRUE
ORL,89,GSW,103,201403180GSW,2014,1,GSW,GSW-2014,14,FALSE,TRUE,TRUE
MIA,96,BOS,101,201403190BOS,2014,1,BOS,BOS-2014,5,FALSE,TRUE,TRUE
SAS,125,LAL,109,201403190LAL,2014,0,LAL,LAL-2014,-16,FALSE,TRUE,TRUE
OKC,102,CLE,95,201403200CLE,2014,0,CLE,CLE-2014,-7,FALSE,TRUE,TRUE
MIL,110,GSW,115,201403200GSW,2014,1,GSW,GSW-2014,5,FALSE,TRUE,TRUE
MEM,86,MIA,91,201403210MIA,2014,1,MIA,MIA-2014,5,FALSE,TRUE,TRUE
SAS,99,SAC,79,201403210SAC,2014,0,SAC,SAC-2014,-20,FALSE,TRUE,TRUE
HOU,118,CLE,111,201403220CLE,2014,0,CLE,CLE-2014,-7,FALSE,TRUE,TRUE
MIA,95,NOP,105,201403220NOP,2014,1,NOP,NOP-2014,10,FALSE,TRUE,TRUE
SAS,99,GSW,90,201403220GSW,2014,0,GSW,GSW-2014,-9,FALSE,TRUE,TRUE
CLE,106,NYK,100,201403230NYK,2014,0,NYK,NYK-2014,-6,FALSE,TRUE,TRUE
POR,91,MIA,93,201403240MIA,2014,1,MIA,MIA-2014,2,FALSE,TRUE,TRUE
PHI,91,SAS,113,201403240SAS,2014,1,SAS,SAS-2014,22,FALSE,TRUE,TRUE
TOR,100,CLE,102,201403250CLE,2014,1,CLE,CLE-2014,2,FALSE,TRUE,TRUE
CLE,97,DET,96,201403260DET,2014,0,DET,DET-2014,-1,FALSE,TRUE,TRUE
MIA,83,IND,84,201403260IND,2014,1,IND,IND-2014,1,FALSE,TRUE,TRUE
DEN,103,SAS,108,201403260SAS,2014,1,SAS,SAS-2014,5,FALSE,TRUE,TRUE
CLE,97,BRK,108,201403280BRK,2014,1,BRK,BRK-2014,11,FALSE,TRUE,TRUE
MIA,110,DET,78,201403280DET,2014,0,DET,DET-2014,-32,FALSE,TRUE,TRUE
SAS,133,DEN,102,201403280DEN,2014,0,DEN,DEN-2014,-31,FALSE,TRUE,TRUE
MEM,93,GSW,100,201403280GSW,2014,1,GSW,GSW-2014,7,FALSE,TRUE,TRUE
MIA,88,MIL,67,201403290MIL,2014,0,MIL,MIL-2014,-21,FALSE,TRUE,TRUE
NOP,80,SAS,96,201403290SAS,2014,1,SAS,SAS-2014,16,FALSE,TRUE,TRUE
IND,76,CLE,90,201403300CLE,2014,1,CLE,CLE-2014,14,FALSE,TRUE,TRUE
NYK,89,GSW,84,201403300GSW,2014,0,GSW,GSW-2014,-5,FALSE,TRUE,TRUE
SAS,103,IND,77,201403310IND,2014,0,IND,IND-2014,-26,FALSE,TRUE,TRUE
TOR,83,MIA,93,201403310MIA,2014,1,MIA,MIA-2014,10,FALSE,TRUE,TRUE
GSW,122,DAL,120,201404010DAL,2014,0,DAL,DAL-2014,-2,FALSE,TRUE,TRUE
CLE,119,ORL,98,201404020ORL,2014,0,ORL,ORL-2014,-21,FALSE,TRUE,TRUE
MIL,77,MIA,96,201404020MIA,2014,1,MIA,MIA-2014,19,FALSE,TRUE,TRUE
GSW,90,SAS,111,201404020SAS,2014,1,SAS,SAS-2014,21,FALSE,TRUE,TRUE
SAS,94,OKC,106,201404030OKC,2014,1,OKC,OKC-2014,12,FALSE,TRUE,TRUE
CLE,98,ATL,117,201404040ATL,2014,1,ATL,ATL-2014,19,FALSE,TRUE,TRUE
MIN,122,MIA,121,201404040MIA,2014,0,MIA,MIA-2014,-1,FALSE,TRUE,TRUE
SAC,69,GSW,102,201404040GSW,2014,1,GSW,GSW-2014,33,FALSE,TRUE,TRUE
CHA,96,CLE,94,201404050CLE,2014,0,CLE,CLE-2014,-2,FALSE,TRUE,TRUE
NYK,91,MIA,102,201404060MIA,2014,1,MIA,MIA-2014,11,FALSE,TRUE,TRUE
MEM,92,SAS,112,201404060SAS,2014,1,SAS,SAS-2014,20,FALSE,TRUE,TRUE
UTA,102,GSW,130,201404060GSW,2014,1,GSW,GSW-2014,28,FALSE,TRUE,TRUE
BRK,88,MIA,87,201404080MIA,2014,0,MIA,MIA-2014,-1,FALSE,TRUE,TRUE
SAS,91,MIN,110,201404080MIN,2014,1,MIN,MIN-2014,19,FALSE,TRUE,TRUE
DET,100,CLE,122,201404090CLE,2014,1,CLE,CLE-2014,22,FALSE,TRUE,TRUE
MIA,102,MEM,107,201404090MEM,2014,1,MEM,MEM-2014,5,FALSE,TRUE,TRUE
SAS,109,DAL,100,201404100DAL,2014,0,DAL,DAL-2014,-9,FALSE,TRUE,TRUE
DEN,100,GSW,99,201404100GSW,2014,0,GSW,GSW-2014,-1,FALSE,TRUE,TRUE
IND,86,MIA,98,201404110MIA,2014,1,MIA,MIA-2014,12,FALSE,TRUE,TRUE
CLE,116,MIL,119,201404110MIL,2014,1,MIL,MIL-2014,3,FALSE,TRUE,TRUE
PHO,104,SAS,112,201404110SAS,2014,1,SAS,SAS-2014,8,FALSE,TRUE,TRUE
GSW,112,LAL,95,201404110LAL,2014,0,LAL,LAL-2014,-17,FALSE,TRUE,TRUE
MIA,85,ATL,98,201404120ATL,2014,1,ATL,ATL-2014,13,FALSE,TRUE,TRUE
BOS,111,CLE,99,201404120CLE,2014,0,CLE,CLE-2014,-12,FALSE,TRUE,TRUE
GSW,117,POR,119,201404130POR,2014,1,POR,POR-2014,2,FALSE,TRUE,TRUE
MIA,93,WAS,114,201404140WAS,2014,1,WAS,WAS-2014,21,FALSE,TRUE,TRUE
SAS,98,HOU,104,201404140HOU,2014,1,HOU,HOU-2014,6,FALSE,TRUE,TRUE
MIN,120,GSW,130,201404140GSW,2014,1,GSW,GSW-2014,10,FALSE,TRUE,TRUE
BRK,85,CLE,114,201404160CLE,2014,1,CLE,CLE-2014,29,FALSE,TRUE,TRUE
PHI,100,MIA,87,201404160MIA,2014,0,MIA,MIA-2014,-13,FALSE,TRUE,TRUE
LAL,113,SAS,100,201404160SAS,2014,0,SAS,SAS-2014,-13,FALSE,TRUE,TRUE
GSW,116,DEN,112,201404160DEN,2014,0,DEN,DEN-2014,-4,FALSE,TRUE,TRUE
DAL,100,SAS,101,201410280SAS,2015,1,SAS,SAS-2015,1,FALSE,TRUE,TRUE
WAS,95,MIA,107,201410290MIA,2015,1,MIA,MIA-2015,12,FALSE,TRUE,TRUE
GSW,95,SAC,77,201410290SAC,2015,0,SAC,SAC-2015,-18,FALSE,TRUE,TRUE
NYK,95,CLE,90,201410300CLE,2015,0,CLE,CLE-2015,-5,FALSE,TRUE,TRUE
CLE,114,CHI,108,201410310CHI,2015,0,CHI,CHI-2015,-6,FALSE,TRUE,TRUE
SAS,89,PHO,94,201410310PHO,2015,1,PHO,PHO-2015,5,FALSE,TRUE,TRUE
MIA,114,PHI,96,201411010PHI,2015,0,PHI,PHI-2015,-18,FALSE,TRUE,TRUE
LAL,104,GSW,127,201411010GSW,2015,1,GSW,GSW-2015,23,FALSE,TRUE,TRUE
TOR,102,MIA,107,201411020MIA,2015,1,MIA,MIA-2015,5,FALSE,TRUE,TRUE
GSW,95,POR,90,201411020POR,2015,0,POR,POR-2015,-5,FALSE,TRUE,TRUE
HOU,108,MIA,91,201411040MIA,2015,0,MIA,MIA-2015,-17,FALSE,TRUE,TRUE
CLE,82,POR,101,201411040POR,2015,1,POR,POR-2015,19,FALSE,TRUE,TRUE
MIA,89,CHO,96,201411050CHO,2015,0,MIA,MIA-2015,-7,FALSE,TRUE,TRUE
ATL,92,SAS,94,201411050SAS,2015,1,SAS,SAS-2015,2,FALSE,TRUE,TRUE
CLE,100,UTA,102,201411050UTA,2015,1,UTA,UTA-2015,2,FALSE,TRUE,TRUE
LAC,104,GSW,121,201411050GSW,2015,1,GSW,GSW-2015,17,FALSE,TRUE,TRUE
SAS,81,HOU,98,201411060HOU,2015,1,HOU,HOU-2015,17,FALSE,TRUE,TRUE
CLE,110,DEN,101,201411070DEN,2015,0,DEN,DEN-2015,-9,FALSE,TRUE,TRUE
MIN,92,MIA,102,201411080MIA,2015,1,MIA,MIA-2015,10,FALSE,TRUE,TRUE
GSW,98,HOU,87,201411080HOU,2015,0,HOU,HOU-2015,-11,FALSE,TRUE,TRUE
NOP,100,SAS,99,201411080SAS,2015,0,SAS,SAS-2015,-1,FALSE,TRUE,TRUE
MIA,105,DAL,96,201411090DAL,2015,0,DAL,DAL-2015,-9,FALSE,TRUE,TRUE
GSW,95,PHO,107,201411090PHO,2015,1,PHO,PHO-2015,12,FALSE,TRUE,TRUE
NOP,111,CLE,118,201411100CLE,2015,1,CLE,CLE-2015,7,FALSE,TRUE,TRUE
SAS,89,LAC,85,201411100LAC,2015,0,LAC,LAC-2015,-4,FALSE,TRUE,TRUE
SAS,113,GSW,100,201411110GSW,2015,0,GSW,GSW-2015,-13,FALSE,TRUE,TRUE
IND,81,MIA,75,201411120MIA,2015,0,MIA,MIA-2015,-6,FALSE,TRUE,TRUE
BRK,99,GSW,107,201411130GSW,2015,1,GSW,GSW-2015,8,FALSE,TRUE,TRUE
MIA,103,ATL,114,201411140ATL,2015,1,ATL,ATL-2015,11,FALSE,TRUE,TRUE
CLE,122,BOS,121,201411140BOS,2015,0,BOS,BOS-2015,-1,FALSE,TRUE,TRUE
SAS,93,LAL,80,201411140LAL,2015,0,LAL,LAL-2015,-13,FALSE,TRUE,TRUE
ATL,94,CLE,127,201411150CLE,2015,1,CLE,CLE-2015,33,FALSE,TRUE,TRUE
SAS,91,SAC,94,201411150SAC,2015,1,SAC,SAC-2015,3,FALSE,TRUE,TRUE
CHO,87,GSW,112,201411150GSW,2015,1,GSW,GSW-2015,25,FALSE,TRUE,TRUE
MIL,91,MIA,84,201411160MIA,2015,0,MIA,MIA-2015,-7,FALSE,TRUE,TRUE
GSW,136,LAL,115,201411160LAL,2015,0,LAL,LAL-2015,-21,FALSE,TRUE,TRUE
DEN,106,CLE,97,201411170CLE,2015,0,CLE,CLE-2015,-9,FALSE,TRUE,TRUE
MIA,95,BRK,83,201411170BRK,2015,0,BRK,BRK-2015,-12,FALSE,TRUE,TRUE
PHI,75,SAS,100,201411170SAS,2015,1,SAS,SAS-2015,25,FALSE,TRUE,TRUE
SAS,92,CLE,90,201411190CLE,2015,0,CLE,CLE-2015,-2,FALSE,TRUE,TRUE
LAC,110,MIA,93,201411200MIA,2015,0,MIA,MIA-2015,-17,FALSE,TRUE,TRUE
SAS,121,MIN,92,201411210MIN,2015,0,MIN,MIN-2015,-29,FALSE,TRUE,TRUE
