"","...1","Visitor/Neutral","Visitor Points","Home/Neutral","Home Points","id","year","win","team","season_id","margin","playoff"
"3630",3877,"UTA",118,"MIL",122,"201911250MIL",2020,0,"UTA","UTA-2020",-4,FALSE
"3631",3878,"LAL",114,"SAS",104,"201911250SAS",2020,1,"LAL","LAL-2020",10,FALSE
"3632",3879,"OKC",100,"GSW",97,"201911250GSW",2020,1,"OKC","OKC-2020",3,FALSE
"3633",3880,"LAC",114,"DAL",99,"201911260DAL",2020,1,"LAC","LAC-2020",15,FALSE
"3634",3881,"WAS",104,"DEN",117,"201911260DEN",2020,0,"WAS","WAS-2020",-13,FALSE
"3635",3882,"BRK",110,"BOS",121,"201911270BOS",2020,0,"BRK","BRK-2020",-11,FALSE
"3636",3883,"DET",101,"CHO",102,"201911270CHO",2020,1,"CHO","CHH-2020",1,FALSE
"3637",3884,"ORL",116,"CLE",104,"201911270CLE",2020,1,"ORL","ORL-2020",12,FALSE
"3638",3885,"UTA",102,"IND",121,"201911270IND",2020,0,"UTA","UTA-2020",-19,FALSE
"3639",3886,"SAC",91,"PHI",97,"201911270PHI",2020,0,"SAC","SAC-2020",-6,FALSE
"3640",3887,"NYK",98,"TOR",126,"201911270TOR",2020,0,"NYK","NYK-2020",-28,FALSE
"3641",3888,"MIA",108,"HOU",117,"201911270HOU",2020,0,"MIA","MIA-2020",-9,FALSE
"3642",3889,"LAC",121,"MEM",119,"201911270MEM",2020,1,"LAC","LAC-2020",2,FALSE
"3643",3890,"ATL",102,"MIL",111,"201911270MIL",2020,0,"ATL","ATL-2020",-9,FALSE
"3644",3891,"MIN",113,"SAS",101,"201911270SAS",2020,1,"MIN","MIN-2020",12,FALSE
"3645",3892,"WAS",140,"PHO",132,"201911270PHO",2020,1,"WAS","WAS-2020",8,FALSE
"3646",3893,"LAL",114,"NOP",110,"201911270NOP",2020,1,"LAL","LAL-2020",4,FALSE
"3647",3894,"OKC",119,"POR",136,"201911270POR",2020,0,"OKC","OKC-2020",-17,FALSE
"3648",3895,"CHI",90,"GSW",104,"201911270GSW",2020,0,"CHI","CHI-2020",-14,FALSE
"3649",3896,"BOS",107,"BRK",112,"201911290BRK",2020,0,"BOS","BOS-2020",-5,FALSE
"3650",3897,"CHO",110,"DET",107,"201911290DET",2020,1,"CHO","CHH-2020",3,FALSE
"3651",3898,"TOR",90,"ORL",83,"201911290ORL",2020,1,"TOR","TOR-2020",7,FALSE
"3652",3899,"MIL",119,"CLE",110,"201911290CLE",2020,1,"MIL","MIL-2020",9,FALSE
"3653",3900,"PHI",101,"NYK",95,"201911290NYK",2020,1,"PHI","PHI-2020",6,FALSE
"3654",3901,"ATL",104,"IND",105,"201911290IND",2020,0,"ATL","ATL-2020",-1,FALSE
"3655",3902,"UTA",103,"MEM",94,"201911290MEM",2020,1,"UTA","UTA-2020",9,FALSE
"3656",3903,"GSW",105,"MIA",122,"201911290MIA",2020,0,"GSW","GSW-2020",-17,FALSE
"3657",3904,"NOP",104,"OKC",109,"201911290OKC",2020,0,"NOP","NOP-2020",-5,FALSE
"3658",3905,"LAC",97,"SAS",107,"201911290SAS",2020,0,"LAC","LAC-2020",-10,FALSE
"3659",3906,"DAL",120,"PHO",113,"201911290PHO",2020,1,"DAL","DAL-2020",7,FALSE
"3660",3907,"CHI",103,"POR",107,"201911290POR",2020,0,"CHI","CHI-2020",-4,FALSE
"3661",3908,"WAS",103,"LAL",125,"201911290LAL",2020,0,"WAS","WAS-2020",-22,FALSE
"3662",3909,"DEN",97,"SAC",100,"201911300SAC",2020,0,"DEN","DEN-2020",-3,FALSE
"3663",3910,"IND",116,"PHI",119,"201911300PHI",2020,0,"IND","IND-2020",-3,FALSE
"3664",3911,"ATL",111,"HOU",158,"201911300HOU",2020,0,"ATL","ATL-2020",-47,FALSE
"3665",3912,"CHO",96,"MIL",137,"201911300MIL",2020,0,"CHO","CHH-2020",-41,FALSE
"3666",3913,"MIA",109,"BRK",106,"201912010BRK",2020,1,"MIA","MIA-2020",3,FALSE
"3667",3914,"MEM",115,"MIN",107,"201912010MIN",2020,1,"MEM","MEM-2020",8,FALSE
"3668",3915,"BOS",113,"NYK",104,"201912010NYK",2020,1,"BOS","BOS-2020",9,FALSE
"3669",3916,"DAL",114,"LAL",100,"201912010LAL",2020,1,"DAL","DAL-2020",14,FALSE
"3670",3917,"SAS",98,"DET",132,"201912010DET",2020,0,"SAS","SAS-2020",-34,FALSE
"3671",3918,"OKC",107,"NOP",104,"201912010NOP",2020,1,"OKC","OKC-2020",3,FALSE
"3672",3919,"GSW",96,"ORL",100,"201912010ORL",2020,0,"GSW","GSW-2020",-4,FALSE
"3673",3920,"UTA",110,"TOR",130,"201912010TOR",2020,0,"UTA","UTA-2020",-20,FALSE
"3674",3921,"WAS",125,"LAC",150,"201912010LAC",2020,0,"WAS","WAS-2020",-25,FALSE
"3675",3922,"PHO",109,"CHO",104,"201912020CHO",2020,0,"CHO","CHH-2020",-5,FALSE
"3676",3923,"UTA",94,"PHI",103,"201912020PHI",2020,0,"UTA","UTA-2020",-9,FALSE
"3677",3924,"GSW",79,"ATL",104,"201912020ATL",2020,0,"GSW","GSW-2020",-25,FALSE
"3678",3925,"IND",117,"MEM",104,"201912020MEM",2020,1,"IND","IND-2020",13,FALSE
"3679",3926,"NYK",88,"MIL",132,"201912020MIL",2020,0,"NYK","NYK-2020",-44,FALSE
"3680",3927,"CHI",113,"SAC",106,"201912020SAC",2020,1,"CHI","CHI-2020",7,FALSE
"3681",3928,"DET",127,"CLE",94,"201912030CLE",2020,1,"DET","DET-2020",33,FALSE
"3682",3929,"ORL",127,"WAS",120,"201912030WAS",2020,1,"ORL","ORL-2020",7,FALSE
"3683",3930,"DAL",118,"NOP",97,"201912030NOP",2020,1,"DAL","DAL-2020",21,FALSE
"3684",3931,"MIA",121,"TOR",110,"201912030TOR",2020,1,"MIA","MIA-2020",11,FALSE
"3685",3932,"HOU",133,"SAS",135,"201912030SAS",2020,0,"HOU","HOU-2020",-2,FALSE
"3686",3933,"LAL",105,"DEN",96,"201912030DEN",2020,1,"LAL","LAL-2020",9,FALSE
"3687",3934,"POR",97,"LAC",117,"201912030LAC",2020,0,"POR","POR-2020",-20,FALSE
"3688",3935,"GSW",91,"CHO",106,"201912040CHO",2020,1,"CHO","CHH-2020",15,FALSE
"3689",3936,"MIL",127,"DET",103,"201912040DET",2020,1,"MIL","MIL-2020",24,FALSE
"3690",3937,"PHO",114,"ORL",128,"201912040ORL",2020,0,"PHO","PHO-2020",-14,FALSE
"3691",3938,"BRK",130,"ATL",118,"201912040ATL",2020,1,"BRK","BRK-2020",12,FALSE
"3692",3939,"MIA",93,"BOS",112,"201912040BOS",2020,0,"MIA","MIA-2020",-19,FALSE
"3693",3940,"MEM",99,"CHI",106,"201912040CHI",2020,0,"MEM","MEM-2020",-7,FALSE
"3694",3941,"IND",107,"OKC",100,"201912040OKC",2020,1,"IND","IND-2020",7,FALSE
"3695",3942,"MIN",114,"DAL",121,"201912040DAL",2020,0,"MIN","MIN-2020",-7,FALSE
"3696",3943,"LAL",121,"UTA",96,"201912040UTA",2020,1,"LAL","LAL-2020",25,FALSE
"3697",3944,"SAC",116,"POR",127,"201912040POR",2020,0,"SAC","SAC-2020",-11,FALSE
"3698",3945,"PHI",113,"WAS",119,"201912050WAS",2020,0,"PHI","PHI-2020",-6,FALSE
"3699",3946,"DEN",129,"NYK",92,"201912050NYK",2020,1,"DEN","DEN-2020",37,FALSE
"3700",3947,"HOU",119,"TOR",109,"201912050TOR",2020,1,"HOU","HOU-2020",10,FALSE
"3701",3948,"PHO",139,"NOP",132,"201912050NOP",2020,1,"PHO","PHO-2020",7,FALSE
"3702",3949,"BRK",111,"CHO",104,"201912060CHO",2020,0,"CHO","CHH-2020",-7,FALSE
"3703",3950,"ORL",93,"CLE",87,"201912060CLE",2020,1,"ORL","ORL-2020",6,FALSE
"3704",3951,"IND",101,"DET",108,"201912060DET",2020,0,"IND","IND-2020",-7,FALSE
"3705",3952,"DEN",95,"BOS",108,"201912060BOS",2020,0,"DEN","DEN-2020",-13,FALSE
"3706",3953,"GSW",100,"CHI",98,"201912060CHI",2020,1,"GSW","GSW-2020",2,FALSE
"3707",3954,"WAS",103,"MIA",112,"201912060MIA",2020,0,"WAS","WAS-2020",-9,FALSE
"3708",3955,"MIN",127,"OKC",139,"201912060OKC",2020,0,"MIN","MIN-2020",-12,FALSE
"3709",3956,"LAC",91,"MIL",119,"201912060MIL",2020,0,"LAC","LAC-2020",-28,FALSE
"3710",3957,"SAC",104,"SAS",105,"201912060SAS",2020,0,"SAC","SAC-2020",-1,FALSE
"3711",3958,"LAL",136,"POR",113,"201912060POR",2020,1,"LAL","LAL-2020",23,FALSE
"3712",3959,"NOP",84,"DAL",130,"201912070DAL",2020,0,"NOP","NOP-2020",-46,FALSE
"3713",3960,"IND",104,"NYK",103,"201912070NYK",2020,1,"IND","IND-2020",1,FALSE
"3714",3961,"CLE",94,"PHI",141,"201912070PHI",2020,0,"CLE","CLE-2020",-47,FALSE
"3715",3962,"PHO",109,"HOU",115,"201912070HOU",2020,0,"PHO","PHO-2020",-6,FALSE
"3716",3963,"MEM",112,"UTA",126,"201912070UTA",2020,0,"MEM","MEM-2020",-14,FALSE
"3717",3964,"DEN",102,"BRK",105,"201912080BRK",2020,0,"DEN","DEN-2020",-3,FALSE
"3718",3965,"ATL",122,"CHO",107,"201912080CHO",2020,0,"CHO","CHH-2020",-15,FALSE
"3719",3966,"CHI",105,"MIA",110,"201912080MIA",2020,0,"CHI","CHI-2020",-5,FALSE
"3720",3967,"TOR",104,"PHI",110,"201912080PHI",2020,0,"TOR","TOR-2020",-6,FALSE
"3721",3968,"LAC",135,"WAS",119,"201912080WAS",2020,1,"LAC","LAC-2020",16,FALSE
"3722",3969,"SAC",110,"DAL",106,"201912080DAL",2020,1,"SAC","SAC-2020",4,FALSE
"3723",3970,"OKC",108,"POR",96,"201912080POR",2020,1,"OKC","OKC-2020",12,FALSE
"3724",3971,"MIN",125,"LAL",142,"201912080LAL",2020,0,"MIN","MIN-2020",-17,FALSE
"3725",3972,"LAC",110,"IND",99,"201912090IND",2020,1,"LAC","LAC-2020",11,FALSE
"3726",3973,"CLE",88,"BOS",110,"201912090BOS",2020,0,"CLE","CLE-2020",-22,FALSE
"3727",3974,"TOR",93,"CHI",92,"201912090CHI",2020,1,"TOR","TOR-2020",1,FALSE
"3728",3975,"SAC",119,"HOU",118,"201912090HOU",2020,1,"SAC","SAC-2020",1,FALSE
"3729",3976,"ORL",101,"MIL",110,"201912090MIL",2020,0,"ORL","ORL-2020",-9,FALSE
"3730",3977,"DET",105,"NOP",103,"201912090NOP",2020,1,"DET","DET-2020",2,FALSE
"3731",3978,"MIN",109,"PHO",125,"201912090PHO",2020,0,"MIN","MIN-2020",-16,FALSE
"3732",3979,"OKC",104,"UTA",90,"201912090UTA",2020,1,"OKC","OKC-2020",14,FALSE
"3733",3980,"MEM",110,"GSW",102,"201912090GSW",2020,1,"MEM","MEM-2020",8,FALSE
"3734",3981,"WAS",107,"CHO",114,"201912100CHO",2020,1,"CHO","CHH-2020",7,FALSE
"3735",3982,"ATL",121,"MIA",135,"201912100MIA",2020,0,"ATL","ATL-2020",-14,FALSE
"3736",3983,"DEN",92,"PHI",97,"201912100PHI",2020,0,"DEN","DEN-2020",-5,FALSE
"3737",3984,"NYK",87,"POR",115,"201912100POR",2020,0,"NYK","NYK-2020",-28,FALSE
"3738",3985,"HOU",116,"CLE",110,"201912110CLE",2020,1,"HOU","HOU-2020",6,FALSE
"3739",3986,"BOS",117,"IND",122,"201912110IND",2020,0,"BOS","BOS-2020",-5,FALSE
"3740",3987,"LAL",96,"ORL",87,"201912110ORL",2020,1,"LAL","LAL-2020",9,FALSE
"3741",3988,"LAC",112,"TOR",92,"201912110TOR",2020,1,"LAC","LAC-2020",20,FALSE
"3742",3989,"CHO",113,"BRK",108,"201912110BRK",2020,1,"CHO","CHH-2020",5,FALSE
"3743",3990,"ATL",102,"CHI",136,"201912110CHI",2020,0,"ATL","ATL-2020",-34,FALSE
"3744",3991,"UTA",127,"MIN",116,"201912110MIN",2020,1,"UTA","UTA-2020",11,FALSE
"3745",3992,"MEM",115,"PHO",108,"201912110PHO",2020,1,"MEM","MEM-2020",7,FALSE
"3746",3993,"NOP",112,"MIL",127,"201912110MIL",2020,0,"NOP","NOP-2020",-15,FALSE
"3747",3994,"OKC",93,"SAC",94,"201912110SAC",2020,0,"OKC","OKC-2020",-1,FALSE
"3748",3995,"NYK",124,"GSW",122,"201912110GSW",2020,1,"NYK","NYK-2020",2,FALSE
"3749",3996,"PHI",115,"BOS",109,"201912120BOS",2020,1,"PHI","PHI-2020",6,FALSE
"3750",3997,"CLE",117,"SAS",109,"201912120SAS",2020,1,"CLE","CLE-2020",8,FALSE
"3751",3998,"DAL",122,"DET",111,"201912120DET",2020,1,"DAL","DAL-2020",11,FALSE
"3752",3999,"POR",99,"DEN",114,"201912120DEN",2020,0,"POR","POR-2020",-15,FALSE
"3753",4000,"LAL",113,"MIA",110,"201912130MIA",2020,1,"LAL","LAL-2020",3,FALSE
"3754",4001,"HOU",130,"ORL",107,"201912130ORL",2020,1,"HOU","HOU-2020",23,FALSE
"3755",4002,"NOP",109,"PHI",116,"201912130PHI",2020,0,"NOP","NOP-2020",-7,FALSE
"3756",4003,"IND",110,"ATL",100,"201912130ATL",2020,1,"IND","IND-2020",10,FALSE
"3757",4004,"CHO",83,"CHI",73,"201912130CHI",2020,1,"CHO","CHH-2020",10,FALSE
"3758",4005,"MIL",127,"MEM",114,"201912130MEM",2020,1,"MIL","MIL-2020",13,FALSE
"3759",4006,"GSW",106,"UTA",114,"201912130UTA",2020,0,"GSW","GSW-2020",-8,FALSE
"3760",4007,"LAC",124,"MIN",117,"201912130MIN",2020,1,"LAC","LAC-2020",7,FALSE
"3761",4008,"NYK",103,"SAC",101,"201912130SAC",2020,1,"NYK","NYK-2020",2,FALSE
"3762",4009,"SAS",121,"PHO",119,"201912140PHO",2020,1,"SAS","SAS-2020",2,FALSE
"3763",4010,"BRK",102,"TOR",110,"201912140TOR",2020,0,"BRK","BRK-2020",-8,FALSE
"3764",4011,"LAC",106,"CHI",109,"201912140CHI",2020,0,"LAC","LAC-2020",-3,FALSE
"3765",4012,"WAS",111,"MEM",128,"201912140MEM",2020,0,"WAS","WAS-2020",-17,FALSE
"3766",4013,"MIA",122,"DAL",118,"201912140DAL",2020,1,"MIA","MIA-2020",4,FALSE
"3767",4014,"CLE",108,"MIL",125,"201912140MIL",2020,0,"CLE","CLE-2020",-17,FALSE
"3768",4015,"OKC",102,"DEN",110,"201912140DEN",2020,0,"OKC","OKC-2020",-8,FALSE
"3769",4016,"DET",115,"HOU",107,"201912140HOU",2020,1,"DET","DET-2020",8,FALSE
"3770",4017,"ORL",130,"NOP",119,"201912150NOP",2020,1,"ORL","ORL-2020",11,FALSE
"3771",4018,"CHO",85,"IND",107,"201912150IND",2020,0,"CHO","CHH-2020",-22,FALSE
"3772",4019,"LAL",101,"ATL",96,"201912150ATL",2020,1,"LAL","LAL-2020",5,FALSE
"3773",4020,"PHI",89,"BRK",109,"201912150BRK",2020,0,"PHI","PHI-2020",-20,FALSE
"3774",4021,"NYK",105,"DEN",111,"201912150DEN",2020,0,"NYK","NYK-2020",-6,FALSE
"3775",4022,"SAC",100,"GSW",79,"201912150GSW",2020,1,"SAC","SAC-2020",21,FALSE
"3776",4023,"WAS",133,"DET",119,"201912160DET",2020,1,"WAS","WAS-2020",14,FALSE
"3777",4024,"CLE",113,"TOR",133,"201912160TOR",2020,0,"CLE","CLE-2020",-20,FALSE
"3778",4025,"SAS",107,"HOU",109,"201912160HOU",2020,0,"SAS","SAS-2020",-2,FALSE
"3779",4026,"MIA",111,"MEM",118,"201912160MEM",2020,0,"MIA","MIA-2020",-7,FALSE
"3780",4027,"DAL",120,"MIL",116,"201912160MIL",2020,1,"DAL","DAL-2020",4,FALSE
"3781",4028,"CHI",106,"OKC",109,"201912160OKC",2020,0,"CHI","CHI-2020",-3,FALSE
"3782",4029,"POR",111,"PHO",110,"201912160PHO",2020,1,"POR","POR-2020",1,FALSE
"3783",4030,"SAC",102,"CHO",110,"201912170CHO",2020,1,"CHO","CHH-2020",8,FALSE
"3784",4031,"LAL",102,"IND",105,"201912170IND",2020,0,"LAL","LAL-2020",-3,FALSE
"3785",4032,"ATL",120,"NYK",143,"201912170NYK",2020,0,"ATL","ATL-2020",-23,FALSE
"3786",4033,"BRK",108,"NOP",101,"201912170NOP",2020,1,"BRK","BRK-2020",7,FALSE
"3787",4034,"ORL",102,"UTA",109,"201912170UTA",2020,0,"ORL","ORL-2020",-7,FALSE
"3788",4035,"PHO",99,"LAC",120,"201912170LAC",2020,0,"PHO","PHO-2020",-21,FALSE
"3789",4036,"CHO",98,"CLE",100,"201912180CLE",2020,0,"CHO","CHH-2020",-2,FALSE
"3790",4037,"TOR",112,"DET",99,"201912180DET",2020,1,"TOR","TOR-2020",13,FALSE
"3791",4038,"MIA",108,"PHI",104,"201912180PHI",2020,1,"MIA","MIA-2020",4,FALSE
"3792",4039,"CHI",110,"WAS",109,"201912180WAS",2020,1,"CHI","CHI-2020",1,FALSE
"3793",4040,"NOP",107,"MIN",99,"201912180MIN",2020,1,"NOP","NOP-2020",8,FALSE
"3794",4041,"MEM",122,"OKC",126,"201912180OKC",2020,0,"MEM","MEM-2020",-4,FALSE
"3795",4042,"ORL",104,"DEN",113,"201912180DEN",2020,0,"ORL","ORL-2020",-9,FALSE
"3796",4043,"BOS",109,"DAL",103,"201912180DAL",2020,1,"BOS","BOS-2020",6,FALSE
"3797",4044,"GSW",112,"POR",122,"201912180POR",2020,0,"GSW","GSW-2020",-10,FALSE
"3798",4045,"UTA",111,"ATL",106,"201912190ATL",2020,1,"UTA","UTA-2020",5,FALSE
"3799",4046,"LAL",104,"MIL",111,"201912190MIL",2020,0,"LAL","LAL-2020",-7,FALSE
"3800",4047,"BRK",105,"SAS",118,"201912190SAS",2020,0,"BRK","BRK-2020",-13,FALSE
"3801",4048,"HOU",122,"LAC",117,"201912190LAC",2020,1,"HOU","HOU-2020",5,FALSE
"3802",4049,"MEM",107,"CLE",114,"201912200CLE",2020,0,"MEM","MEM-2020",-7,FALSE
"3803",4050,"SAC",105,"IND",119,"201912200IND",2020,0,"SAC","SAC-2020",-14,FALSE
"3804",4051,"DET",93,"BOS",114,"201912200BOS",2020,0,"DET","DET-2020",-21,FALSE
"3805",4052,"WAS",118,"TOR",122,"201912200TOR",2020,0,"WAS","WAS-2020",-4,FALSE
"3806",4053,"NYK",114,"MIA",129,"201912200MIA",2020,0,"NYK","NYK-2020",-15,FALSE
"3807",4054,"PHO",108,"OKC",126,"201912200OKC",2020,0,"PHO","PHO-2020",-18,FALSE
"3808",4055,"DAL",117,"PHI",98,"201912200PHI",2020,1,"DAL","DAL-2020",19,FALSE
"3809",4056,"MIN",100,"DEN",109,"201912200DEN",2020,0,"MIN","MIN-2020",-9,FALSE
"3810",4057,"ORL",103,"POR",118,"201912200POR",2020,0,"ORL","ORL-2020",-15,FALSE
"3811",4058,"NOP",102,"GSW",106,"201912200GSW",2020,0,"NOP","NOP-2020",-4,FALSE
"3812",4059,"UTA",114,"CHO",107,"201912210CHO",2020,0,"CHO","CHH-2020",-7,FALSE
"3813",4060,"ATL",112,"BRK",122,"201912210BRK",2020,0,"ATL","ATL-2020",-10,FALSE
"3814",4061,"CHI",119,"DET",107,"201912210DET",2020,1,"CHI","CHI-2020",12,FALSE
"3815",4062,"WAS",108,"PHI",125,"201912210PHI",2020,0,"WAS","WAS-2020",-17,FALSE
"3816",4063,"MIL",123,"NYK",102,"201912210NYK",2020,1,"MIL","MIL-2020",21,FALSE
"3817",4064,"SAC",115,"MEM",119,"201912210MEM",2020,0,"SAC","SAC-2020",-4,FALSE
"3818",4065,"LAC",134,"SAS",109,"201912210SAS",2020,1,"LAC","LAC-2020",25,FALSE
"3819",4066,"HOU",139,"PHO",125,"201912210PHO",2020,1,"HOU","HOU-2020",14,FALSE
"3820",4067,"MIN",106,"POR",113,"201912210POR",2020,0,"MIN","MIN-2020",-7,FALSE
"3821",4068,"DAL",107,"TOR",110,"201912220TOR",2020,0,"DAL","DAL-2020",-3,FALSE
"3822",4069,"CHO",93,"BOS",119,"201912220BOS",2020,0,"CHO","CHH-2020",-26,FALSE
"3823",4070,"IND",89,"MIL",117,"201912220MIL",2020,0,"IND","IND-2020",-28,FALSE
"3824",4071,"LAC",112,"OKC",118,"201912220OKC",2020,0,"LAC","LAC-2020",-6,FALSE
"3825",4072,"DEN",128,"LAL",104,"201912220LAL",2020,1,"DEN","DEN-2020",24,FALSE
"3826",4073,"ATL",118,"CLE",121,"201912230CLE",2020,0,"ATL","ATL-2020",-3,FALSE
"3827",4074,"PHI",125,"DET",109,"201912230DET",2020,1,"PHI","PHI-2020",16,FALSE
"3828",4075,"TOR",115,"IND",120,"201912230IND",2020,0,"TOR","TOR-2020",-5,FALSE
"3829",4076,"WAS",121,"NYK",115,"201912230NYK",2020,1,"WAS","WAS-2020",6,FALSE
"3830",4077,"CHI",95,"ORL",103,"201912230ORL",2020,0,"CHI","CHI-2020",-8,FALSE
"3831",4078,"UTA",104,"MIA",107,"201912230MIA",2020,0,"UTA","UTA-2020",-3,FALSE
"3832",4079,"SAS",145,"MEM",115,"201912230MEM",2020,1,"SAS","SAS-2020",30,FALSE
"3833",4080,"DEN",113,"PHO",111,"201912230PHO",2020,1,"DEN","DEN-2020",2,FALSE
"3834",4081,"NOP",102,"POR",94,"201912230POR",2020,1,"NOP","NOP-2020",8,FALSE
"3835",4082,"HOU",113,"SAC",104,"201912230SAC",2020,1,"HOU","HOU-2020",9,FALSE
"3836",4083,"MIN",104,"GSW",113,"201912230GSW",2020,0,"MIN","MIN-2020",-9,FALSE
"3837",4084,"BOS",118,"TOR",102,"201912250TOR",2020,1,"BOS","BOS-2020",16,FALSE
"3838",4085,"MIL",109,"PHI",121,"201912250PHI",2020,0,"MIL","MIL-2020",-12,FALSE
"3839",4086,"HOU",104,"GSW",116,"201912250GSW",2020,0,"HOU","HOU-2020",-12,FALSE
"3840",4087,"LAC",111,"LAL",106,"201912250LAL",2020,1,"LAC","LAC-2020",5,FALSE
"3841",4088,"NOP",112,"DEN",100,"201912250DEN",2020,1,"NOP","NOP-2020",12,FALSE
"3842",4089,"WAS",102,"DET",132,"201912260DET",2020,0,"WAS","WAS-2020",-30,FALSE
"3843",4090,"NYK",94,"BRK",82,"201912260BRK",2020,1,"NYK","NYK-2020",12,FALSE
"3844",4091,"SAS",98,"DAL",102,"201912260DAL",2020,0,"SAS","SAS-2020",-4,FALSE
"3845",4092,"MEM",110,"OKC",97,"201912260OKC",2020,1,"MEM","MEM-2020",13,FALSE
"3846",4093,"MIN",105,"SAC",104,"201912260SAC",2020,1,"MIN","MIN-2020",1,FALSE
"3847",4094,"POR",115,"UTA",121,"201912260UTA",2020,0,"POR","POR-2020",-6,FALSE
"3848",4095,"CLE",117,"BOS",129,"201912270BOS",2020,0,"CLE","CLE-2020",-12,FALSE
"3849",4096,"OKC",104,"CHO",102,"201912270CHO",2020,0,"CHO","CHH-2020",-2,FALSE
"3850",4097,"PHI",97,"ORL",98,"201912270ORL",2020,0,"PHI","PHI-2020",-1,FALSE
"3851",4098,"MIL",112,"ATL",86,"201912270ATL",2020,1,"MIL","MIL-2020",26,FALSE
"3852",4099,"IND",112,"MIA",113,"201912270MIA",2020,0,"IND","IND-2020",-1,FALSE
"3853",4100,"PHO",96,"GSW",105,"201912270GSW",2020,0,"PHO","PHO-2020",-9,FALSE
"3854",4101,"MEM",110,"DEN",119,"201912280DEN",2020,0,"MEM","MEM-2020",-9,FALSE
"3855",4102,"TOR",113,"BOS",97,"201912280BOS",2020,1,"TOR","TOR-2020",16,FALSE
"3856",4103,"IND",98,"NOP",120,"201912280NOP",2020,0,"IND","IND-2020",-22,FALSE
"3857",4104,"ATL",81,"CHI",116,"201912280CHI",2020,0,"ATL","ATL-2020",-35,FALSE
"3858",4105,"BRK",98,"HOU",108,"201912280HOU",2020,0,"BRK","BRK-2020",-10,FALSE
"3859",4106,"PHI",116,"MIA",117,"201912280MIA",2020,0,"PHI","PHI-2020",-1,FALSE
"3860",4107,"CLE",94,"MIN",88,"201912280MIN",2020,1,"CLE","CLE-2020",6,FALSE
"3861",4108,"NYK",107,"WAS",100,"201912280WAS",2020,1,"NYK","NYK-2020",7,FALSE
"3862",4109,"DAL",141,"GSW",121,"201912280GSW",2020,1,"DAL","DAL-2020",20,FALSE
"3863",4110,"ORL",100,"MIL",111,"201912280MIL",2020,0,"ORL","ORL-2020",-11,FALSE
"3864",4111,"DET",109,"SAS",136,"201912280SAS",2020,0,"DET","DET-2020",-27,FALSE
"3865",4112,"PHO",112,"SAC",110,"201912280SAC",2020,1,"PHO","PHO-2020",2,FALSE
"3866",4113,"LAL",128,"POR",120,"201912280POR",2020,1,"LAL","LAL-2020",8,FALSE
"3867",4114,"UTA",120,"LAC",107,"201912280LAC",2020,1,"UTA","UTA-2020",13,FALSE
"3868",4115,"OKC",98,"TOR",97,"201912290TOR",2020,1,"OKC","OKC-2020",1,FALSE
"3869",4116,"SAC",115,"DEN",120,"201912290DEN",2020,0,"SAC","SAC-2020",-5,FALSE
"3870",4117,"CHO",104,"MEM",117,"201912290MEM",2020,0,"CHO","CHH-2020",-13,FALSE
"3871",4118,"HOU",112,"NOP",127,"201912290NOP",2020,0,"HOU","HOU-2020",-15,FALSE
"3872",4119,"DAL",95,"LAL",108,"201912290LAL",2020,0,"DAL","DAL-2020",-13,FALSE
"3873",4120,"ATL",101,"ORL",93,"201912300ORL",2020,1,"ATL","ATL-2020",8,FALSE
"3874",4121,"MIA",105,"WAS",123,"201912300WAS",2020,0,"MIA","MIA-2020",-18,FALSE
"3875",4122,"MIL",123,"CHI",102,"201912300CHI",2020,1,"MIL","MIL-2020",21,FALSE
"3876",4123,"BRK",115,"MIN",122,"201912300MIN",2020,0,"BRK","BRK-2020",-7,FALSE
"3877",4124,"DET",81,"UTA",104,"201912300UTA",2020,0,"DET","DET-2020",-23,FALSE
"3878",4125,"PHO",122,"POR",116,"201912300POR",2020,1,"PHO","PHO-2020",6,FALSE
"3879",4126,"BOS",109,"CHO",92,"201912310CHO",2020,0,"CHO","CHH-2020",-17,FALSE
"3880",4127,"PHI",97,"IND",115,"201912310IND",2020,0,"PHI","PHI-2020",-18,FALSE
"3881",4128,"LAC",105,"SAC",87,"201912310SAC",2020,1,"LAC","LAC-2020",18,FALSE
"3882",4129,"DEN",104,"HOU",130,"201912310HOU",2020,0,"DEN","DEN-2020",-26,FALSE
"3883",4130,"GSW",113,"SAS",117,"201912310SAS",2020,0,"GSW","GSW-2020",-4,FALSE
"3884",4131,"CLE",97,"TOR",117,"201912310TOR",2020,0,"CLE","CLE-2020",-20,FALSE
"3885",4132,"DAL",101,"OKC",106,"201912310OKC",2020,0,"DAL","DAL-2020",-5,FALSE
"3886",4133,"ORL",122,"WAS",101,"202001010WAS",2020,1,"ORL","ORL-2020",21,FALSE
"3887",4134,"POR",93,"NYK",117,"202001010NYK",2020,0,"POR","POR-2020",-24,FALSE
"3888",4135,"MIN",104,"MIL",106,"202001010MIL",2020,0,"MIN","MIN-2020",-2,FALSE
"3889",4136,"PHO",107,"LAL",117,"202001010LAL",2020,0,"PHO","PHO-2020",-10,FALSE
"3890",4137,"CHO",109,"CLE",106,"202001020CLE",2020,1,"CHO","CHH-2020",3,FALSE
"3891",4138,"DEN",124,"IND",116,"202001020IND",2020,1,"DEN","DEN-2020",8,FALSE
