"","Visitor/Neutral","Visitor Points","Home/Neutral","Home Points","id","year","win","team","season_id","margin"
"1878","GSW","111","ATL","117","202104040ATL",2021,1,"ATL","ATL-2021",6
"1879","NOP","122","HOU","115","202104040HOU",2021,0,"HOU","HOU-2021",-7
"1880","ORL","109","DEN","119","202104040DEN",2021,1,"DEN","DEN-2021",10
"1881","NYK","112","BRK","114","202104050BRK",2021,1,"BRK","BRK-2021",2
"1882","UTA","103","DAL","111","202104050DAL",2021,1,"DAL","DAL-2021",8
"1883","SAC","106","MIN","116","202104050MIN",2021,1,"MIN","MIN-2021",10
"1884","DET","132","OKC","108","202104050OKC",2021,0,"OKC","OKC-2021",-24
"1885","CLE","125","SAS","101","202104050SAS",2021,0,"SAS","SAS-2021",-24
"1886","WAS","101","TOR","103","202104050TOR",2021,1,"TOR","TOR-2021",2
"1887","PHO","133","HOU","130","202104050HOU",2021,0,"HOU","HOU-2021",-3
"1888","CHI","113","IND","97","202104060IND",2021,0,"IND","IND-2021",-16
"1889","NOP","107","ATL","123","202104060ATL",2021,1,"ATL","ATL-2021",16
"1890","PHI","106","BOS","96","202104060BOS",2021,0,"BOS","BOS-2021",-10
"1891","LAL","110","TOR","101","202104060TOR",2021,0,"TOR","TOR-2021",-9
"1892","MEM","124","MIA","112","202104060MIA",2021,0,"MIA","MIA-2021",-12
"1893","DET","119","DEN","134","202104060DEN",2021,1,"DEN","DEN-2021",15
"1894","MIL","121","GSW","122","202104060GSW",2021,1,"GSW","GSW-2021",1
"1895","POR","116","LAC","133","202104060LAC",2021,1,"LAC","LAC-2021",17
"1896","MIN","137","IND","141","202104070IND",2021,1,"IND","IND-2021",4
"1897","WAS","131","ORL","116","202104070ORL",2021,0,"ORL","ORL-2021",-15
"1898","NYK","99","BOS","101","202104070BOS",2021,1,"BOS","BOS-2021",2
"1899","NOP","111","BRK","139","202104070BRK",2021,1,"BRK","BRK-2021",28
"1900","MEM","131","ATL","113","202104070ATL",2021,0,"ATL","ATL-2021",-18
"1901","DAL","93","HOU","102","202104070HOU",2021,1,"HOU","HOU-2021",9
"1902","CHO","113","OKC","102","202104070OKC",2021,0,"OKC","OKC-2021",-11
"1903","SAS","96","DEN","106","202104070DEN",2021,1,"DEN","DEN-2021",10
"1904","UTA","113","PHO","117","202104070PHO",2021,1,"PHO","PHO-2021",4
"1905","LAL","104","MIA","110","202104080MIA",2021,1,"MIA","MIA-2021",6
"1906","CHI","122","TOR","113","202104080TOR",2021,0,"TOR","TOR-2021",-9
"1907","CLE","129","OKC","102","202104080OKC",2021,0,"OKC","OKC-2021",-27
"1908","MIL","101","DAL","116","202104080DAL",2021,1,"DAL","DAL-2021",15
"1909","PHO","103","LAC","113","202104080LAC",2021,1,"LAC","LAC-2021",10
"1910","DET","113","SAC","101","202104080SAC",2021,0,"SAC","SAC-2021",-12
"1911","POR","103","UTA","122","202104080UTA",2021,1,"UTA","UTA-2021",19
"1912","IND","111","ORL","106","202104090ORL",2021,0,"ORL","ORL-2021",-5
"1913","MIN","136","BOS","145","202104090BOS",2021,1,"BOS","BOS-2021",9
"1914","MEM","129","NYK","133","202104090NYK",2021,1,"NYK","NYK-2021",4
"1915","CHI","108","ATL","120","202104090ATL",2021,1,"ATL","ATL-2021",12
"1916","PHI","94","NOP","101","202104090NOP",2021,1,"NOP","NOP-2021",7
"1917","SAS","119","DEN","121","202104090DEN",2021,1,"DEN","DEN-2021",2
"1918","CHO","127","MIL","119","202104090MIL",2021,0,"MIL","MIL-2021",-8
"1919","WAS","110","GSW","107","202104090GSW",2021,0,"GSW","GSW-2021",-3
"1920","HOU","109","LAC","126","202104090LAC",2021,1,"LAC","LAC-2021",17
"1921","TOR","135","CLE","115","202104100CLE",2021,0,"CLE","CLE-2021",-20
"1922","LAL","126","BRK","101","202104100BRK",2021,0,"BRK","BRK-2021",-25
"1923","PHI","117","OKC","93","202104100OKC",2021,0,"OKC","OKC-2021",-24
"1924","SAC","112","UTA","128","202104100UTA",2021,1,"UTA","UTA-2021",16
"1925","HOU","109","GSW","125","202104100GSW",2021,1,"GSW","GSW-2021",16
"1926","WAS","106","PHO","134","202104100PHO",2021,1,"PHO","PHO-2021",28
"1927","DET","103","POR","118","202104100POR",2021,1,"POR","POR-2021",15
"1928","ATL","105","CHO","101","202104110CHO",2021,1,"ATL","ATL-2021",4
"1929","BOS","105","DEN","87","202104110DEN",2021,0,"DEN","DEN-2021",-18
"1930","NOP","116","CLE","109","202104110CLE",2021,0,"CLE","CLE-2021",-7
"1931","MIL","124","ORL","87","202104110ORL",2021,0,"ORL","ORL-2021",-37
"1932","SAS","119","DAL","117","202104110DAL",2021,0,"DAL","DAL-2021",-2
"1933","IND","132","MEM","125","202104110MEM",2021,0,"MEM","MEM-2021",-7
"1934","CHI","117","MIN","121","202104110MIN",2021,1,"MIN","MIN-2021",4
"1935","TOR","96","NYK","102","202104110NYK",2021,1,"NYK","NYK-2021",6
"1936","DET","124","LAC","131","202104110LAC",2021,1,"LAC","LAC-2021",7
"1937","MIA","107","POR","98","202104110POR",2021,0,"POR","POR-2021",-9
"1938","PHI","113","DAL","95","202104120DAL",2021,0,"DAL","DAL-2021",-18
"1939","LAL","96","NYK","111","202104120NYK",2021,1,"NYK","NYK-2021",15
"1940","SAS","120","ORL","97","202104120ORL",2021,0,"ORL","ORL-2021",-23
"1941","CHI","90","MEM","101","202104120MEM",2021,1,"MEM","MEM-2021",11
"1942","SAC","110","NOP","117","202104120NOP",2021,1,"NOP","NOP-2021",7
"1943","WAS","125","UTA","121","202104120UTA",2021,0,"UTA","UTA-2021",-4
"1944","DEN","107","GSW","116","202104120GSW",2021,1,"GSW","GSW-2021",9
"1945","HOU","120","PHO","126","202104120PHO",2021,1,"PHO","PHO-2021",6
"1946","BRK","127","MIN","97","202104130MIN",2021,0,"MIN","MIN-2021",-30
"1947","LAC","126","IND","115","202104130IND",2021,0,"IND","IND-2021",-11
"1948","ATL","108","TOR","103","202104130TOR",2021,0,"TOR","TOR-2021",-5
"1949","LAL","101","CHO","93","202104130CHO",2021,1,"LAL","LAL-2021",8
"1950","OKC","96","UTA","106","202104130UTA",2021,1,"UTA","UTA-2021",10
"1951","MIA","86","PHO","106","202104130PHO",2021,1,"PHO","PHO-2021",20
"1952","BOS","116","POR","115","202104130POR",2021,0,"POR","POR-2021",-1
"1953","MIL","130","MIN","105","202104140MIN",2021,0,"MIN","MIN-2021",-25
"1954","CLE","103","CHO","90","202104140CHO",2021,1,"CLE","CLE-2021",13
"1955","BRK","117","PHI","123","202104140PHI",2021,1,"PHI","PHI-2021",6
"1956","SAS","112","TOR","117","202104140TOR",2021,1,"TOR","TOR-2021",5
"1957","ORL","115","CHI","106","202104140CHI",2021,0,"CHI","CHI-2021",-9
"1958","LAC","100","DET","98","202104140DET",2021,0,"DET","DET-2021",-2
"1959","NYK","116","NOP","106","202104140NOP",2021,0,"NOP","NOP-2021",-10
"1960","IND","132","HOU","124","202104140HOU",2021,0,"HOU","HOU-2021",-8
"1961","GSW","147","OKC","109","202104140OKC",2021,0,"OKC","OKC-2021",-38
"1962","DAL","114","MEM","113","202104140MEM",2021,0,"MEM","MEM-2021",-1
"1963","MIA","106","DEN","123","202104140DEN",2021,1,"DEN","DEN-2021",17
"1964","WAS","123","SAC","111","202104140SAC",2021,0,"SAC","SAC-2021",-12
"1965","MIL","120","ATL","109","202104150ATL",2021,0,"ATL","ATL-2021",-11
"1966","GSW","119","CLE","101","202104150CLE",2021,0,"CLE","CLE-2021",-18
"1967","BOS","121","LAL","113","202104150LAL",2021,0,"LAL","LAL-2021",-8
"1968","SAC","114","PHO","122","202104150PHO",2021,1,"PHO","PHO-2021",8
"1969","IND","111","UTA","119","202104160UTA",2021,1,"UTA","UTA-2021",8
"1970","OKC","104","DET","110","202104160DET",2021,1,"DET","DET-2021",6
"1971","LAC","103","PHI","106","202104160PHI",2021,1,"PHI","PHI-2021",3
"1972","NOP","115","WAS","117","202104160WAS",2021,1,"WAS","WAS-2021",2
"1973","CHO","115","BRK","130","202104160BRK",2021,1,"BRK","BRK-2021",15
"1974","ORL","102","TOR","113","202104160TOR",2021,1,"TOR","TOR-2021",11
"1975","MEM","126","CHI","115","202104160CHI",2021,0,"CHI","CHI-2021",-11
"1976","DEN","128","HOU","99","202104160HOU",2021,0,"HOU","HOU-2021",-29
"1977","MIA","111","MIN","119","202104160MIN",2021,1,"MIN","MIN-2021",8
"1978","POR","107","SAS","106","202104160SAS",2021,0,"SAS","SAS-2021",-1
"1979","NYK","117","DAL","109","202104160DAL",2021,0,"DAL","DAL-2021",-8
"1980","UTA","115","LAL","127","202104170LAL",2021,1,"LAL","LAL-2021",12
"1981","CLE","96","CHI","106","202104170CHI",2021,1,"CHI","CHI-2021",10
"1982","DET","100","WAS","121","202104170WAS",2021,1,"WAS","WAS-2021",21
"1983","GSW","114","BOS","119","202104170BOS",2021,1,"BOS","BOS-2021",5
"1984","MEM","128","MIL","115","202104170MIL",2021,0,"MIL","MIL-2021",-13
"1985","SAS","111","PHO","85","202104170PHO",2021,0,"PHO","PHO-2021",-26
"1986","IND","117","ATL","129","202104180ATL",2021,1,"ATL","ATL-2021",12
"1987","NOP","112","NYK","122","202104180NYK",2021,1,"NYK","NYK-2021",10
"1988","BRK","107","MIA","109","202104180MIA",2021,1,"MIA","MIA-2021",2
"1989","POR","101","CHO","109","202104180CHO",2021,0,"POR","POR-2021",-8
"1990","HOU","114","ORL","110","202104180ORL",2021,0,"ORL","ORL-2021",-4
"1991","OKC","106","TOR","112","202104180TOR",2021,1,"TOR","TOR-2021",6
"1992","SAC","121","DAL","107","202104180DAL",2021,0,"DAL","DAL-2021",-14
"1993","MIN","105","LAC","124","202104180LAC",2021,1,"LAC","LAC-2021",19
"1994","CLE","105","DET","109","202104190DET",2021,1,"DET","DET-2021",4
"1995","CHI","102","BOS","96","202104190BOS",2021,0,"BOS","BOS-2021",-6
"1996","GSW","107","PHI","96","202104190PHI",2021,0,"PHI","PHI-2021",-11
"1997","SAS","109","IND","94","202104190IND",2021,0,"IND","IND-2021",-15
"1998","HOU","91","MIA","113","202104190MIA",2021,1,"MIA","MIA-2021",22
"1999","PHO","128","MIL","127","202104190MIL",2021,0,"MIL","MIL-2021",-1
"2000","OKC","107","WAS","119","202104190WAS",2021,1,"WAS","WAS-2021",12
"2001","MEM","137","DEN","139","202104190DEN",2021,1,"DEN","DEN-2021",2
"2002","UTA","111","LAL","97","202104190LAL",2021,0,"LAL","LAL-2021",-14
"2003","ORL","96","ATL","112","202104200ATL",2021,1,"ATL","ATL-2021",16
"2004","BRK","134","NOP","129","202104200NOP",2021,0,"NOP","NOP-2021",-5
"2005","CHO","97","NYK","109","202104200NYK",2021,1,"NYK","NYK-2021",12
"2006","LAC","113","POR","112","202104200POR",2021,0,"POR","POR-2021",-1
"2007","MIN","134","SAC","120","202104200SAC",2021,0,"SAC","SAC-2021",-14
"2008","CHI","105","CLE","121","202104210CLE",2021,1,"CLE","CLE-2021",16
"2009","OKC","116","IND","122","202104210IND",2021,1,"IND","IND-2021",6
"2010","PHO","116","PHI","113","202104210PHI",2021,0,"PHI","PHI-2021",-3
"2011","BRK","103","TOR","114","202104210TOR",2021,1,"TOR","TOR-2021",11
"2012","GSW","114","WAS","118","202104210WAS",2021,1,"WAS","WAS-2021",4
"2013","UTA","112","HOU","89","202104210HOU",2021,0,"HOU","HOU-2021",-23
"2014","ATL","127","NYK","137","202104210NYK",2021,1,"NYK","NYK-2021",10
"2015","DET","117","DAL","127","202104210DAL",2021,1,"DAL","DAL-2021",10
"2016","MIA","107","SAS","87","202104210SAS",2021,0,"SAS","SAS-2021",-20
"2017","MEM","105","LAC","117","202104210LAC",2021,1,"LAC","LAC-2021",12
"2018","DEN","106","POR","105","202104210POR",2021,0,"POR","POR-2021",-1
"2019","MIN","125","SAC","128","202104210SAC",2021,1,"SAC","SAC-2021",3
"2020","PHO","86","BOS","99","202104220BOS",2021,1,"BOS","BOS-2021",13
"2021","PHI","117","MIL","124","202104220MIL",2021,1,"MIL","MIL-2021",7
"2022","NOP","135","ORL","100","202104220ORL",2021,0,"ORL","ORL-2021",-35
"2023","DET","91","SAS","106","202104220SAS",2021,1,"SAS","SAS-2021",15
"2024","CHO","91","CHI","108","202104220CHI",2021,1,"CHI","CHI-2021",17
"2025","LAL","110","DAL","115","202104220DAL",2021,1,"DAL","DAL-2021",5
"2026","MIA","103","ATL","118","202104230ATL",2021,1,"ATL","ATL-2021",15
"2027","BOS","104","BRK","109","202104230BRK",2021,1,"BRK","BRK-2021",5
"2028","CLE","102","CHO","108","202104230CHO",2021,0,"CLE","CLE-2021",-6
"2029","LAC","109","HOU","104","202104230HOU",2021,0,"HOU","HOU-2021",-5
"2030","WAS","129","OKC","109","202104230OKC",2021,0,"OKC","OKC-2021",-20
"2031","DEN","97","GSW","118","202104230GSW",2021,1,"GSW","GSW-2021",21
"2032","MEM","130","POR","128","202104230POR",2021,0,"POR","POR-2021",-2
"2033","TOR","103","NYK","120","202104240NYK",2021,1,"NYK","NYK-2021",17
"2034","PHI","94","MIL","132","202104240MIL",2021,1,"MIL","MIL-2021",38
"2035","DET","109","IND","115","202104240IND",2021,1,"IND","IND-2021",6
"2036","CHI","101","MIA","106","202104240MIA",2021,1,"MIA","MIA-2021",5
"2037","SAS","110","NOP","108","202104240NOP",2021,0,"NOP","NOP-2021",-2
"2038","LAL","93","DAL","108","202104240DAL",2021,1,"DAL","DAL-2021",15
"2039","MIN","101","UTA","96","202104240UTA",2021,0,"UTA","UTA-2021",-5
"2040","HOU","116","DEN","129","202104240DEN",2021,1,"DEN","DEN-2021",13
"2041","BOS","104","CHO","125","202104250CHO",2021,0,"BOS","BOS-2021",-21
"2042","PHO","119","BRK","128","202104250BRK",2021,1,"BRK","BRK-2021",9
"2043","MEM","120","POR","113","202104250POR",2021,0,"POR","POR-2021",-7
"2044","CLE","110","WAS","119","202104250WAS",2021,1,"WAS","WAS-2021",9
"2045","MIL","104","ATL","111","202104250ATL",2021,1,"ATL","ATL-2021",7
"2046","IND","131","ORL","112","202104250ORL",2021,0,"ORL","ORL-2021",-19
"2047","SAC","113","GSW","117","202104250GSW",2021,1,"GSW","GSW-2021",4
"2048","ATL","86","DET","100","202104260DET",2021,1,"DET","DET-2021",14
"2049","LAL","114","ORL","103","202104260ORL",2021,0,"ORL","ORL-2021",-11
"2050","OKC","90","PHI","121","202104260PHI",2021,1,"PHI","PHI-2021",31
"2051","SAS","146","WAS","143","202104260WAS",2021,0,"WAS","WAS-2021",-3
"2052","PHO","118","NYK","110","202104260NYK",2021,0,"NYK","NYK-2021",-8
"2053","CLE","96","TOR","112","202104260TOR",2021,1,"TOR","TOR-2021",16
"2054","CHI","110","MIA","102","202104260MIA",2021,0,"MIA","MIA-2021",-8
"2055","UTA","104","MIN","105","202104260MIN",2021,1,"MIN","MIN-2021",1
"2056","LAC","103","NOP","120","202104260NOP",2021,1,"NOP","NOP-2021",17
"2057","MEM","96","DEN","120","202104260DEN",2021,1,"DEN","DEN-2021",24
"2058","DAL","106","SAC","113","202104260SAC",2021,1,"SAC","SAC-2021",7
"2059","OKC","119","BOS","115","202104270BOS",2021,0,"BOS","BOS-2021",-4
"2060","MIL","114","CHO","104","202104270CHO",2021,1,"MIL","MIL-2021",10
"2061","POR","133","IND","112","202104270IND",2021,0,"IND","IND-2021",-21
"2062","BRK","116","TOR","103","202104270TOR",2021,0,"TOR","TOR-2021",-13
"2063","MIN","114","HOU","107","202104270HOU",2021,0,"HOU","HOU-2021",-7
"2064","DAL","133","GSW","103","202104270GSW",2021,0,"GSW","GSW-2021",-30
"2065","ORL","109","CLE","104","202104280CLE",2021,0,"CLE","CLE-2021",-5
"2066","ATL","83","PHI","127","202104280PHI",2021,1,"PHI","PHI-2021",44
"2067","CHO","111","BOS","120","202104280BOS",2021,1,"BOS","BOS-2021",9
"2068","CHI","94","NYK","113","202104280NYK",2021,1,"NYK","NYK-2021",19
"2069","LAL","107","WAS","116","202104280WAS",2021,1,"WAS","WAS-2021",9
"2070","SAS","111","MIA","116","202104280MIA",2021,1,"MIA","MIA-2021",5
"2071","NOP","112","DEN","114","202104280DEN",2021,1,"DEN","DEN-2021",2
"2072","POR","130","MEM","109","202104280MEM",2021,0,"MEM","MEM-2021",-21
"2073","LAC","101","PHO","109","202104280PHO",2021,1,"PHO","PHO-2021",8
"2074","UTA","154","SAC","105","202104280SAC",2021,0,"SAC","SAC-2021",-49
"2075","DAL","115","DET","105","202104290DET",2021,0,"DET","DET-2021",-10
"2076","BRK","130","IND","113","202104290IND",2021,0,"IND","IND-2021",-17
"2077","MIL","136","HOU","143","202104290HOU",2021,1,"HOU","HOU-2021",7
"2078","GSW","114","MIN","126","202104290MIN",2021,1,"MIN","MIN-2021",12
"2079","TOR","111","DEN","121","202104290DEN",2021,1,"DEN","DEN-2021",10
"2080","NOP","109","OKC","95","202104290OKC",2021,0,"OKC","OKC-2021",-14
"2081","ATL","104","PHI","126","202104300PHI",2021,1,"PHI","PHI-2021",22
"2082","SAS","140","BOS","143","202104300BOS",2021,1,"BOS","BOS-2021",3
"2083","WAS","122","CLE","93","202104300CLE",2021,0,"CLE","CLE-2021",-29
"2084","POR","128","BRK","109","202104300BRK",2021,0,"BRK","BRK-2021",-19
"2085","ORL","75","MEM","92","202104300MEM",2021,1,"MEM","MEM-2021",17
"2086","MIL","108","CHI","98","202104300CHI",2021,0,"CHI","CHI-2021",-10
"2087","UTA","100","PHO","121","202104300PHO",2021,1,"PHO","PHO-2021",21
"2088","SAC","110","LAL","106","202104300LAL",2021,0,"LAL","LAL-2021",-4
"2089","DET","94","CHO","107","202105010CHO",2021,0,"DET","DET-2021",-13
"2090","GSW","113","HOU","87","202105010HOU",2021,0,"HOU","HOU-2021",-26
"2091","CHI","97","ATL","108","202105010ATL",2021,1,"ATL","ATL-2021",11
"2092","MIA","124","CLE","107","202105010CLE",2021,0,"CLE","CLE-2021",-17
"2093","NOP","140","MIN","136","202105010MIN",2021,0,"MIN","MIN-2021",-4
"2094","IND","152","OKC","95","202105010OKC",2021,0,"OKC","OKC-2021",-57
"2095","MEM","111","ORL","112","202105010ORL",2021,1,"ORL","ORL-2021",1
"2096","WAS","124","DAL","125","202105010DAL",2021,1,"DAL","DAL-2021",1
"2097","DEN","110","LAC","104","202105010LAC",2021,0,"LAC","LAC-2021",-6
"2098","TOR","102","UTA","106","202105010UTA",2021,1,"UTA","UTA-2021",4
"2099","BRK","114","MIL","117","202105020MIL",2021,1,"MIL","MIL-2021",3
"2100","POR","129","BOS","119","202105020BOS",2021,0,"BOS","BOS-2021",-10
"2101","MIA","121","CHO","111","202105020CHO",2021,1,"MIA","MIA-2021",10
"2102","SAC","111","DAL","99","202105020DAL",2021,0,"DAL","DAL-2021",-12
"2103","NYK","122","HOU","97","202105020HOU",2021,0,"HOU","HOU-2021",-25
"2104","PHO","123","OKC","120","202105020OKC",2021,0,"OKC","OKC-2021",-3
"2105","PHI","113","SAS","111","202105020SAS",2021,0,"SAS","SAS-2021",-2
"2106","TOR","121","LAL","114","202105020LAL",2021,0,"LAL","LAL-2021",-7
"2107","ORL","119","DET","112","202105030DET",2021,0,"DET","DET-2021",-7
"2108","IND","141","WAS","154","202105030WAS",2021,1,"WAS","WAS-2021",13
"2109","GSW","123","NOP","108","202105030NOP",2021,0,"NOP","NOP-2021",-15
"2110","POR","114","ATL","123","202105030ATL",2021,1,"ATL","ATL-2021",9
"2111","PHI","106","CHI","94","202105030CHI",2021,0,"CHI","CHI-2021",-12
"2112","NYK","118","MEM","104","202105030MEM",2021,0,"MEM","MEM-2021",-14
"2113","DEN","89","LAL","93","202105030LAL",2021,1,"LAL","LAL-2021",4
"2114","SAS","99","UTA","110","202105030UTA",2021,1,"UTA","UTA-2021",11
"2115","PHO","134","CLE","118","202105040CLE",2021,0,"CLE","CLE-2021",-16
"2116","CHO","102","DET","99","202105040DET",2021,0,"DET","DET-2021",-3
"2117","BRK","118","MIL","124","202105040MIL",2021,1,"MIL","MIL-2021",6
"2118","DAL","127","MIA","113","202105040MIA",2021,0,"MIA","MIA-2021",-14
"2119","GSW","103","NOP","108","202105040NOP",2021,1,"NOP","NOP-2021",5
"2120","SAC","103","OKC","99","202105040OKC",2021,0,"OKC","OKC-2021",-4
"2121","TOR","100","LAC","105","202105040LAC",2021,1,"LAC","LAC-2021",5
"2122","BOS","132","ORL","96","202105050ORL",2021,0,"ORL","ORL-2021",-36
"2123","POR","141","CLE","105","202105050CLE",2021,0,"CLE","CLE-2021",-36
"2124","PHO","103","ATL","135","202105050ATL",2021,1,"ATL","ATL-2021",32
"2125","PHI","135","HOU","115","202105050HOU",2021,0,"HOU","HOU-2021",-20
"2126","SAC","104","IND","93","202105050IND",2021,0,"IND","IND-2021",-11
"2127","WAS","134","MIL","135","202105050MIL",2021,1,"MIL","MIL-2021",1
"2128","MEM","139","MIN","135","202105050MIN",2021,0,"MIN","MIN-2021",-4
"2129","NYK","97","DEN","113","202105050DEN",2021,1,"DEN","DEN-2021",16
"2130","SAS","94","UTA","126","202105050UTA",2021,1,"UTA","UTA-2021",32
"2131","CHI","120","CHO","99","202105060CHO",2021,1,"CHI","CHI-2021",21
"2132","BRK","109","DAL","113","202105060DAL",2021,1,"DAL","DAL-2021",4
"2133","WAS","131","TOR","129","202105060TOR",2021,0,"TOR","TOR-2021",-2
"2134","MEM","97","DET","111","202105060DET",2021,1,"DET","DET-2021",14
"2135","ATL","126","IND","133","202105060IND",2021,1,"IND","IND-2021",7
"2136","OKC","97","GSW","118","202105060GSW",2021,1,"GSW","GSW-2021",21
"2137","LAL","94","LAC","118","202105060LAC",2021,1,"LAC","LAC-2021",24
"2138","NOP","107","PHI","109","202105070PHI",2021,1,"PHI","PHI-2021",2
"2139","BOS","99","CHI","121","202105070CHI",2021,1,"CHI","CHI-2021",22
"2140","ORL","112","CHO","122","202105070CHO",2021,0,"ORL","ORL-2021",-10
"2141","MIN","112","MIA","121","202105070MIA",2021,1,"MIA","MIA-2021",9
"2142","HOU","133","MIL","141","202105070MIL",2021,1,"MIL","MIL-2021",8
"2143","CLE","90","DAL","110","202105070DAL",2021,1,"DAL","DAL-2021",20
"2144","DEN","120","UTA","127","202105070UTA",2021,1,"UTA","UTA-2021",7
"2145","NYK","105","PHO","128","202105070PHO",2021,1,"PHO","PHO-2021",23
"2146","LAL","101","POR","106","202105070POR",2021,1,"POR","POR-2021",5
"2147","SAS","113","SAC","104","202105070SAC",2021,0,"SAC","SAC-2021",-9
"2148","WAS","133","IND","132","202105080IND",2021,0,"IND","IND-2021",-1
"2149","DET","104","PHI","118","202105080PHI",2021,1,"PHI","PHI-2021",14
"2150","MEM","109","TOR","99","202105080TOR",2021,0,"TOR","TOR-2021",-10
"2151","BRK","125","DEN","119","202105080DEN",2021,0,"DEN","DEN-2021",-6
"2152","OKC","97","GSW","136","202105080GSW",2021,1,"GSW","GSW-2021",39
"2153","SAS","102","POR","124","202105080POR",2021,1,"POR","POR-2021",22
"2154","HOU","116","UTA","124","202105080UTA",2021,1,"UTA","UTA-2021",8
"2155","MIA","130","BOS","124","202105090BOS",2021,0,"BOS","BOS-2021",-6
"2156","NYK","106","LAC","100","202105090LAC",2021,0,"LAC","LAC-2021",-6
"2157","NOP","112","CHO","110","202105090CHO",2021,1,"NOP","NOP-2021",2
"2158","DAL","124","CLE","97","202105090CLE",2021,0,"CLE","CLE-2021",-27
"2159","MIN","128","ORL","96","202105090ORL",2021,0,"ORL","ORL-2021",-32
"2160","CHI","108","DET","96","202105090DET",2021,0,"DET","DET-2021",-12
"2161","PHO","110","LAL","123","202105090LAL",2021,1,"LAL","LAL-2021",13
"2162","OKC","98","SAC","126","202105090SAC",2021,1,"SAC","SAC-2021",28
"2163","WAS","124","ATL","125","202105100ATL",2021,1,"ATL","ATL-2021",1
"2164","IND","111","CLE","102","202105100CLE",2021,0,"CLE","CLE-2021",-9
"2165","NOP","110","MEM","115","202105100MEM",2021,1,"MEM","MEM-2021",5
